,text_raw,text_clean
4456,I take my iPod out of the bag and plug my headphones in.,i take my ipod out of the bag and plug my headphone in
4457,Theres nothing like music to cook by.,there be nothing like music to cook by
4458,"I slip it into the breast pocket of Christians shirt, turn it up loud, and start dancing.",i slip it into the breast pocket of christians shirt turn it up loud and start dance
4459,"Holy hell, Im hungry.",holy hell i be hungry
4460,I am daunted by his kitchen.,i be daunt by his kitchen
4461,Its so sleek and modern and none of the cupboards have handles.,its so sleek and modern and none of the cupboard have handle
4462,It takes me a few seconds to deduce that I have to push the cupboard doors to open them.,it take me a few second to deduce that i have to push the cupboard door to open them
4463,Perhaps I should cook Christian breakfast.,perhaps i should cook christian breakfast
4464,"He was eating an omelet the other day um, yesterday at the Heathman.",he be eat a omelet the other day um yesterday at the heathman
4465,"Jeez, so much has happened since then.",jeez so much have happen since then
4466,"I check in the fridge, where there are plenty of eggs, and decide I want pancakes and bacon.",i check in the fridge where there be plenty of egg and decide i want pancake and bacon
4467,"I set about making some batter, dancing my way round the kitchen.",i set about make some batter dance my way round the kitchen
4468,Being busy is good.,be busy be good
4469,It allows a bit of time to think but not too deeply.,it allow a bite of time to think but not too deeply
4470,Music blaring in my ears also helps to stave off deep thought.,music blare in my ear also help to stave off deep think
4471,"I came here to spend the night in Christian Greys bed, and managed it, even though he doesnt let anyone in his bed.",i come here to spend the night in christian grey bed and manage it even though he doe not let anyone in his bed
4472,"I smile, mission accomplished.",i smile mission accomplish
4473,Big time.,big time
4474,I grin.,i grin
4475,"Big, big time, and Im distracted by the memory of last night.",big big time and i be distract by the memory of last night
4476,"His words, his body, his lovemaking I close my eyes as my body hums at the recollection, and my muscles contract deliciously deep in my belly.",his word his body his lovemaking i close my eye a my body hum at the recollection and my muscle contract deliciously deep in my belly
4477,My subconscious scowls at me fucking  not lovemaking  she screams at me like a harpy .,my subconscious scowl at me fuck not lovemaking she scream at me like a harpy
4478,"I ignore her, but deep down I know she has a point.",i ignore her but deep down i know she have a point
4479,I shake my head to concentrate on the task at hand.,i shake my head to concentrate on the task at hand
4480,There is a state-of-the-art range.,there be a state of the art range
4481,I think I have the hang of it.,i think i have the hang of it
4482,"I need somewhere to keep the pancakes warm, and I start on the bacon.",i need somewhere to keep the pancake warm and i start on the bacon
4483,Amy Studt is singing in my ear about misfits.,amy studt be singe in my ear about misfit
4484,"This song used to mean so much to me, thats because Im a misfit.",this song use to mean so much to me that be because i be a misfit
4485,I have never fitted in anywhere and now I have an indecent proposal to consider from King Misfit himself.,i have never fit in anywhere and now i have a indecent proposal to consider from king misfit himself
4486,Why is he this way?,why be he this way
4487,Nature or Nurture?,nature or nurture
4488,Its so alien to anything I know.,its so alien to anything i know
4489,"I put the bacon under the grill, and while its cooking, I whisk some eggs.",i put the bacon under the grill and while its cook i whisk some egg
4490,"I turn, and Christian is sitting on one of the bar stools at the breakfast bar, leaning on it, his face supported by his steepled hands.",i turn and christian be sit on one of the bar stool at the breakfast bar lean on it his face support by his steepled hand
4491,Hes still wearing the t-shirt hes slept in.,he s still wear the t shirt he s sleep in
4492,"Just-fucked hair really, really suits him, as does his designer stubble.",just fuck hair really really suit him a doe his designer stubble
4493,He looks both amused and bewildered.,he look both amuse and bewilder
4494,"I freeze, flush, then gather myself and pull the headphones out of my ears, my knees weak at the sight of him.",i freeze flush then gather myself and pull the headphone out of my ear my knee weak at the sight of him
4495,"Good morning, Miss Steele.",good morning miss steele
4496,"Youre very energetic this morning, he says dryly.",you be very energetic this morning he say dryly
4497,"I slept well, I stutter my explanation.",i sleep good i stutter my explanation
4498,His lips try to mask his smile.,his lip try to mask his smile
4499,I cant imagine why.,i can not imagine why
4500,He pauses and frowns.,he pause and frown
4501,"So did I, after I came back to bed.",so do i after i come back to bed
4502,Are you hungry?,be you hungry
4503,"Very, he says with an intense look, and I dont think hes referring to food.",very he say with a intense look and i do not think he s refer to food
4504,"Pancakes, bacon, and eggs?",pancake bacon and egg
4505,Sounds great.,sound great
4506,I dont know where you keep your placemats.,i do not know where you keep your placemats
4507,"I shrug, trying desperately hard not to look flustered.",i shrug try desperately hard not to look fluster
4508,Ill do that.,ill do that
4509,You cook.,you cook
4510,Would you like me to put some music on so you can continue your err dancing?,would you like me to put some music on so you can continue your err dance
4511,"I stare down at my fingers, knowing that I am turning puce.",i stare down at my finger know that i be turn puce
4512,"Please, dont stop on my account.",please do not stop on my account
4513,Its very entertaining.,its very entertain
4514,His tone is one of wry amusement.,his tone be one of wry amusement
4515,I purse my lips.,i purse my lip
4516,Entertaining eh?,entertain eh
4517,My subconscious has doubled over in laughter at me.,my subconscious have double over in laughter at me
4518,"I turn and continue to whisk the eggs, probably beating them a little harder than they need.",i turn and continue to whisk the egg probably beat them a little hard than they need
4519,"In a moment, hes beside me.",in a moment he s beside me
4520,He gently pulls my pigtail.,he gently pull my pigtail
4521,"I love these, he whispers.",i love this he whisper
4522,They wont protect you.,they will not protect you
4523,Hmm Bluebeard,hmm bluebeard
4524,How would you like your eggs?,how would you like your egg
4525,I ask tartly.,i ask tartly
4526,He smiles.,he smile
4527,"Thoroughly whisked and beaten, he smirks.",thoroughly whisk and beat he smirk
4528,"I turn back to the task at hand, trying to hide my smile.",i turn back to the task at hand try to hide my smile
4529,Hes hard to stay mad at.,he s hard to stay mad at
4530,Especially when hes being so uncharacteristically playful.,especially when he s be so uncharacteristically playful
4531,He opens a drawer and takes out two black slate placemats for the breakfast bar.,he open a drawer and take out two black slate placemats for the breakfast bar
4532,"I pour the egg mix into a pan, pull out the bacon and turn it over, and put it back under the grill.",i pour the egg mix into a pan pull out the bacon and turn it over and put it back under the grill
4533,"When I turn back round, there is orange juice on the table, and hes making coffee.",when i turn back round there be orange juice on the table and he s make coffee
4534,Would you like some tea?,would you like some tea
4535,"Yes, please.",yes please
4536,If you have some.,if you have some
4537,I find a couple of plates and place them in the warming tray of the range.,i find a couple of plate and place them in the warm tray of the range
4538,Christian reaches into a cupboard and pulls out some Twinings English Breakfast tea.,christian reach into a cupboard and pull out some twinings english breakfast tea
4539,I purse my lips.,i purse my lip
4540,Bit of a foregone conclusion wasnt I?,bite of a forego conclusion be not i
4541,Are you?,be you
4542,"Im not sure weve concluded anything yet, Miss Steele, he murmurs.",i be not sure we have conclude anything yet miss steele he murmur
4543,What does he mean by that?,what doe he mean by that
4544,Our negotiations?,our negotiation
4545,"Our, err relationship whatever that is?",our err relationship whatever that be
4546,Hes still so cryptic.,he s still so cryptic
4547,I serve up the breakfast onto the heated plates and lay them on the placemats.,i serve up the breakfast onto the heat plate and lie them on the placemats
4548,I hunt in the refrigerator and find some maple syrup.,i hunt in the refrigerator and find some maple syrup
4549,"I glance up at Christian, and hes waiting for me to sit down.",i glance up at christian and he s wait for me to sit down
4550,Miss Steele.,miss steele
4551,He motions to one of the bar stools.,he motion to one of the bar stool
4552,Mr. Grey.,mr grey
4553,I nod in acknowledgement.,i nod in acknowledgement
4554,I climb up and wince slightly as I sit down.,i climb up and wince slightly a i sit down
4555,Just how sore are you?,just how sore be you
4556,he asks as he sits down.,he ask a he sit down
4557,His gray eyes dark.,his gray eye dark
4558,I flush.,i flush
4559,Why does he ask such personal questions?,why doe he ask such personal question
4560,"Well, to be truthful, I have nothing to compare this to, I snap at him.",good to be truthful i have nothing to compare this to i snap at him
4561,Did you wish to offer your commiserations?,do you wish to offer your commiseration
4562,I ask too sweetly.,i ask too sweetly
4563,"I think hes trying to stifle a smile, but I cant be sure.",i think he s try to stifle a smile but i can not be sure
4564,I wondered if we should continue your basic training.,i wonder if we should continue your basic train
4565,I stare at him dumbfounded as I stop breathing and everything inside me clenches tight.,i stare at him dumbfounded a i stop breathe and everything inside me clench tight
4566,Ooh thats so nice.,ooh that be so nice
4567,I suppress my groan.,i suppress my groan
4568,"Eat, Anastasia.",eat anastasia
4569,My appetite has become uncertain again more more sex yes please.,my appetite have become uncertain again much much sex yes please
4570,"This is delicious, incidentally.",this be delicious incidentally
4571,He grins at me.,he grin at me
4572,I try a forkful of omelet but can barely taste it.,i try a forkful of omelet but can barely taste it
4573,Basic training!,basic train
4574,I want to fuck your mouth.,i want to fuck your mouth
4575,Does that form part of basic training?,doe that form part of basic train
4576,Stop biting your lip.,stop bite your lip
4577,"Its very distracting, and I happen to know youre not wearing anything under my shirt which makes it even more distracting, he growls.",its very distract and i happen to know you be not wear anything under my shirt which make it even much distract he growl
4578,I dunk my teabag in the small pot that Christian has provided.,i dunk my teabag in the small pot that christian have provide
4579,My mind is in a whirl.,my mind be in a whirl
4580,What sort of basic training did you have in mind?,what sort of basic train do you have in mind
4581,"I ask, my voice slightly too high, betraying my wish to sound as natural, disinterested, and calm as I can with my hormones wreaking havoc through my body.",i ask my voice slightly too high betray my wish to sound a natural disinterested and calm a i can with my hormone wreak havoc through my body
4582,"Well, as youre sore, I thought we could stick to oral skills.",good a you be sore i think we can stick to oral skill
4583,"I choke on my tea, and I stare at him, eyes wide and gaping.",i choke on my tea and i stare at him eye wide and gape
4584,He pats me gently on the back and passes me some orange juice.,he pat me gently on the back and pass me some orange juice
4585,I cannot tell what hes thinking.,i can not tell what he s think
4586,"Thats if you want to stay, he adds.",that be if you want to stay he add
4587,"I glance up at him, trying to recover my equilibrium.",i glance up at him try to recover my equilibrium
4588,His expression is unreadable.,his expression be unreadable
4589,Its so frustrating.,its so frustrate
4590,Id like to stay for today.,i would like to stay for today
4591,If thats okay.,if that be okay
4592,I have to work tomorrow.,i have to work tomorrow
4593,What time do you have to be at work tomorrow?,what time do you have to be at work tomorrow
4594,Ill get you to work by nine tomorrow.,ill get you to work by nine tomorrow
4595,I frown.,i frown
4596,Does he want me to stay another night?,doe he want me to stay another night
4597,Ill need to go home tonight  I need clean clothes.,ill need to go home tonight i need clean clothe
4598,We can get you some here.,we can get you some here
4599,I dont have spare cash to spend on clothes.,i do not have spare cash to spend on clothe
4600,"His hand comes up, and he grasps my chin, tugging it so my lip is released from the grip of my teeth.",his hand come up and he grasp my chin tug it so my lip be release from the grip of my tooth
4601,Im not even aware Ive been biting my lip.,i be not even aware i have be bite my lip
4602,What is it?,what be it
4603,he asks.,he ask
4604,I need to be home this evening.,i need to be home this even
4605,His mouth is a hard line.,his mouth be a hard line
4606,"Okay, this evening, he acquiesces.",okay this even he acquiesce
4607,Now eat your breakfast.,now eat your breakfast
4608,My thoughts and my stomach are in turmoil.,my thought and my stomach be in turmoil
4609,My appetite has vanished.,my appetite have vanish
4610,I stare at my half-eaten breakfast.,i stare at my half eat breakfast
4611,Im just not hungry.,i be just not hungry
4612,"Eat, Anastasia.",eat anastasia
4613,You didnt eat last night.,you do not eat last night
4614,"Im really not hungry, I whisper.",i be really not hungry i whisper
4615,His eyes narrow.,his eye narrow
4616,I would really like you to finish your breakfast.,i would really like you to finish your breakfast
4617,What is it with you and food?,what be it with you and food
4618,I blurt.,i blurt
4619,His brow knits.,his brow knit
4620,"I told you, I have issues with wasted food.",i tell you i have issue with waste food
4621,"Eat, he snaps.",eat he snap
4622,"His eyes are dark, pained.",his eye be dark pain
4623,Holy Crap.,holy crap
4624,What is that all about?,what be that all about
4625,"I pick up my fork and eat slowly, trying to chew.",i pick up my fork and eat slowly try to chew
4626,I must remember not to put so much on my plate if hes going to be weird about food.,i must remember not to put so much on my plate if he s go to be weird about food
4627,His expression softens as I carefully make my way through my breakfast.,his expression soften a i carefully make my way through my breakfast
4628,I note that he cleans his plate.,i note that he clean his plate
4629,"He waits for me to finish, and then he clears my plate.",he wait for me to finish and then he clear my plate
4630,"You cooked, Ill clear.",you cook ill clear
4631,Thats very democratic.,that be very democratic
4632,Yes.,yes
4633,He frowns.,he frown
4634,Not my usual style.,not my usual style
4635,"After Ive done this, well take a bath.",after i have do this good take a bath
4636,"Oh, okay.",oh okay
4637,Oh my Id much rather have a shower.,oh my i would much rather have a shower
4638,"My cell rings, interrupting my reverie.",my cell ring interrupt my reverie
4639,Its Kate.,its kate
4640,"I wander over to the glass doors of the balcony, away from him.",i wander over to the glass door of the balcony away from him
4641,"Ana, why didnt you text last night?",ana why do not you text last night
4642,Shes angry.,she be angry
4643,"Im sorry, I was overtaken by events.",i be sorry i be overtake by event
4644,Youre okay?,you be okay
4645,"Yes, Im fine.",yes i be fine
4646,Did you?,do you
4647,Shes fishing for information.,she be fish for information
4648,I roll my eyes at the expectation in her voice.,i roll my eye at the expectation in her voice
4649,"Kate, I dont want to talk over the phone.",kate i do not want to talk over the phone
4650,Christian glances up at me.,christian glance up at me
4651,You did I can tell.,you do i can tell
4652,How can she tell?,how can she tell
4653,"Shes bluffing, and I cant talk about this.",she be bluff and i can not talk about this
4654,Ive signed a damned agreement.,i have sign a damn agreement
4655,"Kate, please.",kate please
4656,What was it like?,what be it like
4657,Are you okay?,be you okay
4658,Ive told you Im okay.,i have tell you i be okay
4659,Was he gentle?,be he gentle
4660,"Kate, please!",kate please
4661,I cant hide my exasperation.,i can not hide my exasperation
4662,"Ana, dont hold out on me, Ive been waiting for this day for nearly four years.",ana do not hold out on me i have be wait for this day for nearly four year
4663,Ill see you this evening.,ill see you this even
4664,I hang up.,i hang up
4665,That is going to be one difficult square to circle.,that be go to be one difficult square to circle
4666,"Shes so tenacious, and she wants to know  in detail, and I cant tell her because Ive signed a  what was it called?",she be so tenacious and she want to know in detail and i can not tell her because i have sign a what be it call
4667,NDA.,nda
4668,Shell freak and rightly so.,she will freak and rightly so
4669,I need a plan.,i need a plan
4670,I head back to watch Christian move gracefully around his kitchen.,i head back to watch christian move gracefully around his kitchen
4671,"The NDA, does it cover everything?",the nda doe it cover everything
4672,I ask tentatively.,i ask tentatively
4673,Why?,why
4674,he turns and gazes at me while putting the Twinings away.,he turn and gaze at me while putt the twinings away
4675,I flush.,i flush
4676,"Well, I have a few questions, you know, about sex.",good i have a few question you know about sex
4677,I stare down at my fingers.,i stare down at my finger
4678,And Id like to ask Kate.,and i would like to ask kate
4679,You can ask me.,you can ask me
4680,"Christian, with all due respect.",christian with all due respect
4681,My voice fades.,my voice fade
4682,I cant ask you.,i can not ask you
4683,"Ill get your biased, kinky-as-hell, distorted world-view regarding sex.",ill get your bias kinky a hell distort world view regard sex
4684,I want an impartial opinion.,i want a impartial opinion
4685,Its just about mechanics.,its just about mechanic
4686,I wont mention the Red Room of Pain.,i will not mention the red room of pain
4687,He raises his eyebrows.,he raise his eyebrow
4688,Red Room of Pain?,red room of pain
4689,"Its mostly about pleasure, Anastasia.",its mostly about pleasure anastasia
4690,"Believe me, he says.",believe me he say
4691,"Besides, his tone is harsher.",besides his tone be harsh
4692,Your room-mate is making the beast with two backs with my brother.,your room mate be make the beast with two back with my brother
4693,Id really rather you didnt.,i would really rather you do not
4694,Does your family know about your um predilection?,doe your family know about your um predilection
4695,Its none of their business.,its none of their business
4696,He saunters toward me until hes standing in front of me.,he saunter toward me until he s stand in front of me
4697,What do you want to know?,what do you want to know
4698,"he asks, and raising his hand runs his fingers gently down my cheek to my chin, tilting my head back so he can look directly into my eyes.",he ask and raise his hand run his finger gently down my cheek to my chin tilt my head back so he can look directly into my eye
4699,I squirm inwardly.,i squirm inwardly
4700,I cannot lie to this man.,i can not lie to this man
4701,"Nothing specific at the moment, I whisper.",nothing specific at the moment i whisper
4702,"Well, we can start with  how was last night for you?",good we can start with how be last night for you
4703,"His eyes burn, filled with curiosity.",his eye burn fill with curiosity
4704,Hes anxious to know.,he s anxious to know
4705,Wow.,wow
4706,"Good, I murmur.",good i murmur
4707,His lips lift slightly.,his lip lift slightly
4708,"Me too, he murmurs.",me too he murmur
4709,Ive never had vanilla sex before.,i have never have vanilla sex before
4710,Theres a lot to be said for it.,there be a lot to be say for it
4711,"But then, maybe its because its with you.",but then maybe its because its with you
4712,He runs his thumb across my lower lip.,he run his thumb across my low lip
4713,I inhale sharply.,i inhale sharply
4714,Vanilla sex?,vanilla sex
4715,"Come, lets have a bath.",come let us have a bath
4716,He leans down and kisses me.,he lean down and kiss me
4717,My heart leaps and desire pools way down low way down there.,my heart leap and desire pool way down low way down there
4718,"The bath is a white stone, deep, egg-shaped affair, very designer.",the bath be a white stone deep egg shape affair very designer
4719,Christian leans over and fills it from the faucet on the tiled wall.,christian lean over and fill it from the faucet on the tile wall
4720,He pours some expensive looking bath oil into the water.,he pour some expensive look bath oil into the water
4721,It foams as the bath fills and smells of sweet sultry Jasmine.,it foam a the bath fill and smell of sweet sultry jasmine
4722,"He stands and gazes at me, his eyes dark, then peels his t-shirt off and casts it on the floor.",he stand and gaze at me his eye dark then peel his t shirt off and cast it on the floor
4723,Miss Steele.,miss steele
4724,He holds his hand out.,he hold his hand out
4725,"Im standing in the doorway, wide-eyed and wary, my arms wrapped around myself.",i be stand in the doorway wide eye and wary my arm wrap around myself
4726,I step forward while surreptitiously admiring his physique.,i step forward while surreptitiously admire his physique
4727,He is just yummy.,he be just yummy
4728,My subconscious swoons and passes out somewhere in the back of my head.,my subconscious swoon and pass out somewhere in the back of my head
4729,"I take his hand, and he bids me to step into the bath while I am still wearing his shirt.",i take his hand and he bid me to step into the bath while i be still wear his shirt
4730,I do as Im told.,i do a i be tell
4731,Ill have to get used to it if Im going to take him up on his outrageous offer if!,ill have to get use to it if i be go to take him up on his outrageous offer if
4732,The water is enticingly hot.,the water be enticingly hot
4733,"Turn around, face me, he orders, his voice soft.",turn around face me he order his voice soft
4734,I do as Im bid.,i do a i be bid
4735,Hes watching me intently.,he s watch me intently
4736,"I know that lip is delicious, I can attest to that, but will you stop biting it?",i know that lip be delicious i can attest to that but will you stop bite it
4737,he says through clenched teeth.,he say through clench tooth
4738,"You chewing it makes me want to fuck you, and youre sore, okay?",you chew it make me want to fuck you and you be sore okay
4739,"I gasp, automatically unlocking my lip, shocked.",i gasp automatically unlock my lip shock
4740,"Yeah, he challenges.",yes he challenge
4741,Got the picture.,get the picture
4742,He glares at me.,he glare at me
4743,I nod frantically .,i nod frantically
4744,I had no idea I could affect him so.,i have no idea i can affect him so
4745,Good.,good
4746,"He reaches forward and takes my iPod out of the breast pocket, and he puts it by the sink.",he reach forward and take my ipod out of the breast pocket and he put it by the sink
4747,"Water and iPods  not a clever combination, he mutters.",water and ipods not a clever combination he mutter
4748,"He reaches down, grasps the hem of my white shirt, lifts it above my head, and discards it on the floor.",he reach down grasp the hem of my white shirt lift it above my head and discard it on the floor
4749,He stands back to gaze at me.,he stand back to gaze at me
4750,Im naked for heavens sake.,i be naked for heaven sake
4751,"I flush crimson and stare down at my hands, level with the base of my belly, and I desperately want to disappear into the hot water and foam, but I know he wont want that.",i flush crimson and stare down at my hand level with the base of my belly and i desperately want to disappear into the hot water and foam but i know he will not want that
4752,"Hey, he summons me.",hey he summon me
4753,"I peek up at him, and his head is cocked to one side.",i peek up at him and his head be cock to one side
4754,"Anastasia, youre a very beautiful woman, the whole package.",anastasia you be a very beautiful woman the whole package
4755,Dont hang your head like youre ashamed.,do not hang your head like you be ashamed
4756,"You have nothing to be ashamed of, and its a real joy to stand here and gaze at you.",you have nothing to be ashamed of and its a real joy to stand here and gaze at you
4757,He takes my chin in his hand and tilts my head up to reach his eyes.,he take my chin in his hand and tilt my head up to reach his eye
4758,"They are soft and warm, heated even.",they be soft and warm heat even
4759,Oh my.,oh my
4760,Hes so close.,he s so close
4761,I could just reach up and touch him.,i can just reach up and touch him
4762,You can sit down now.,you can sit down now
4763,"He halts my scattered thoughts, and I scoot down into the warm, welcoming water.",he halt my scatter thought and i scoot down into the warm welcome water
4764,Ooh it stings.,ooh it sting
4765,"Which takes me by surprise, but it smells heavenly too, and the initial smarting pain soon ebbs away.",which take me by surprise but it smell heavenly too and the initial smart pain soon ebb away
4766,"I lie back and briefly close my eyes, relaxing in the soothing warmth.",i lie back and briefly close my eye relax in the soothe warmth
4767,"When I open them, he is gazing down at me.",when i open them he be gaze down at me
4768,Why dont you join me?,why do not you join me
4769,"I ask, bravely I think  my voice husky.",i ask bravely i think my voice husky
4770,I think I will.,i think i will
4771,"Move forward, he orders.",move forward he order
4772,He strips out of his PJ pants and climbs in behind me.,he strip out of his pj pant and climb in behind me
4773,The water rises as he sits and pulls me against his chest.,the water rise a he sit and pull me against his chest
4774,"He places his long legs over mine, his knees bent and his ankles level with mine, and he pulls his feet apart, opening my legs.",he place his long leg over mine his knee bend and his ankle level with mine and he pull his foot apart open my leg
4775,I gasp in surprise.,i gasp in surprise
4776,His nose is in my hair and he inhales deeply.,his nose be in my hair and he inhale deeply
4777,"You smell so good, Anastasia.",you smell so good anastasia
4778,A tremor runs through my whole body.,a tremor run through my whole body
4779,"I am naked, in a bath with Christian Grey.",i be naked in a bath with christian grey
4780,Hes naked.,he s naked
4781,"If someone had told me Id be doing this when I woke up in his hotel suite yesterday, I would not have believed them.",if someone have tell me i would be do this when i wake up in his hotel suite yesterday i would not have believe them
4782,He reaches for a bottle of body wash from the built-in shelf beside the bath and squirts some into his hand.,he reach for a bottle of body wash from the build in shelf beside the bath and squirt some into his hand
4783,"He rubs his hands together, creating a soft, foaming lather, and he closes his hands around my neck and starts to rub the soap into my neck and shoulders, massaging firmly with his long, strong fingers.",he rub his hand together create a soft foam lather and he close his hand around my neck and start to rub the soap into my neck and shoulder massage firmly with his long strong finger
4784,I groan.,i groan
4785,His hands on me feel good.,his hand on me feel good
4786,You like that?,you like that
4787,I hear his smile.,i hear his smile
4788,"He moves down my arms, then under them to my underarms washing gently.",he move down my arm then under them to my underarms wash gently
4789,Im so glad Kate insisted I shave.,i be so glad kate insist i shave
4790,"His hands glide across to my breasts, and I inhale sharply as his fingers encircle them and start kneading gently, taking no prisoners.",his hand glide across to my breast and i inhale sharply a his finger encircle them and start knead gently take no prisoner
4791,"My body bows instinctively, pushing my breasts into his hands.",my body bow instinctively push my breast into his hand
4792,My nipples are tender.,my nipple be tender
4793,"Very tender, no doubt from his less-than-delicate treatment of them last night.",very tender no doubt from his little than delicate treatment of them last night
4794,He doesnt linger long and glides his hands down to my stomach and belly.,he doe not linger long and glide his hand down to my stomach and belly
4795,"My breathing increases, and my heart is racing.",my breathe increase and my heart be race
4796,His growing erection presses against my behind.,his grow erection press against my behind
4797,Its such a turn-on knowing that its my body making him feel this way.,its such a turn on know that its my body make him feel this way
4798,Ha not your mind.,ha not your mind
4799,My subconscious sneers.,my subconscious sneer
4800,I shake off the unwelcome thought.,i shake off the unwelcome think
4801,"He stops and reaches for a washcloth as I pant against him, wanting needing.",he stop and reach for a washcloth a i pant against him want need
4802,"My hands rest on his firm, muscular thighs.",my hand rest on his firm muscular thigh
4803,"Squirting more soap on to the washcloth, he leans down and washes between my legs.",squirt much soap on to the washcloth he lean down and wash between my leg
4804,I hold my breath.,i hold my breath
4805,"His fingers skillfully stimulating me through the cloth, its heavenly, and my hips start moving at their own rhythm, pushing against his hand.",his finger skillfully stimulate me through the cloth its heavenly and my hip start move at their own rhythm push against his hand
4806,"As the sensations take over, I tilt my head back, my eyes rolling to the back of my head, my mouth slack, and I groan.",a the sensation take over i tilt my head back my eye roll to the back of my head my mouth slack and i groan
4807,"The pressure is building slowly, inexorably inside me  oh my.",the pressure be build slowly inexorably inside me oh my
4808,"Feel it, baby, Christian whispers in my ear and very gently grazes my earlobe with his teeth.",feel it baby christian whisper in my ear and very gently graze my earlobe with his tooth
4809,Feel it for me.,feel it for me
4810,"My legs are pinioned by his to the side of the bath, holding me prisoner, giving him easy access to this most private part of myself.",my leg be pinion by his to the side of the bath hold me prisoner give him easy access to this much private part of myself
4811,"Oh please, I whisper.",oh please i whisper
4812,I try to stiffen my legs as my body goes rigid.,i try to stiffen my leg a my body go rigid
4813,"I am in a sexual thrall to this man, and he doesnt let me move.",i be in a sexual thrall to this man and he doe not let me move
4814,"I think youre clean enough now, he murmurs, and he stops.",i think you be clean enough now he murmur and he stop
4815,What!,what
4816,My breathing is ragged.,my breathe be rag
4817,Why are you stopping?,why be you stop
4818,I gasp.,i gasp
4819,Because I have other plans for you Anastasia.,because i have other plan for you anastasia
4820,What oh my but I was thats not fair.,what oh my but i be that be not fair
4821,Turn around.,turn around
4822,"I need washing, too, he murmurs.",i need wash too he murmur
4823,"Turning to face him, Im shocked to find he has his erection firmly in his grasp.",turn to face him i be shock to find he have his erection firmly in his grasp
4824,My mouth drops open.,my mouth drop open
4825,"I want you to become well acquainted, on first name terms if you will, with my favorite and most cherished part of my body.",i want you to become good acquaint on ﻿1 name term if you will with my favorite and much cherish part of my body
4826,Im very attached to this.,i be very attach to this
4827,Its so big and growing.,its so big and grow
4828,"His erection is above the water line, the water lapping at his hips.",his erection be above the water line the water lap at his hip
4829,I glance up at him and come face to face with his wicked grin.,i glance up at him and come face to face with his wicked grin
4830,Hes enjoying my astounded expression.,he s enjoy my astound expression
4831,I realize that Im staring.,i realize that i be stare
4832,I swallow.,i swallow
4833,That was inside me!,that be inside me
4834,It doesnt seem possible.,it doe not seem possible
4835,He wants me to touch him.,he want me to touch him
4836,"Hmm okay, bring it on.",hmm okay bring it on
4837,"I smile at him and reach for the body wash, squirting some soap onto my hand.",i smile at him and reach for the body wash squirt some soap onto my hand
4838,"I do as hes done, lathering the soap in my hands until they are foamy.",i do a he s do lather the soap in my hand until they be foamy
4839,I do not take my eyes off his.,i do not take my eye off his
4840,"My lips are parted to accommodate my breathing very deliberately I gently bite my bottom lip and then run my tongue across it, tracing where my teeth have been.",my lip be part to accommodate my breathe very deliberately i gently bite my bottom lip and then run my tongue across it trace where my tooth have be
4841,"His eyes are serious and dark, and they widen as my tongue skims my lower lip.",his eye be serious and dark and they widen a my tongue skim my low lip
4842,"I reach forward and place one of my hands around him, mirroring how hes holding himself.",i reach forward and place one of my hand around him mirror how he s hold himself
4843,His eyes close briefly.,his eye close briefly
4844,Wow feels much firmer than I expect.,wow feel much firm than i expect
4845,"I squeeze, and he places his hand over mine.Like this, he whispers, and he moves his hand up and down with a firm grip round my fingers, and my fingers tighten around him.",i squeeze and he place his hand over mine like this he whisper and he move his hand up and down with a firm grip round my finger and my finger tighten around him
4846,"He closes his eyes again, and his breath hitches in his throat.",he close his eye again and his breath hitch in his throat
4847,"When he opens them again, his gaze is scorching molten gray.",when he open them again his gaze be scorch melt gray
4848,"Thats right, baby.",that be right baby
4849,"He releases my hand, leaving me to continue alone, and closes his eyes as I move up and down his length.",he release my hand leave me to continue alone and close his eye a i move up and down his length
4850,He flexes his hips slightly into my hand and reflexively I grasp him tighter.,he flex his hip slightly into my hand and reflexively i grasp him tight
4851,A low groan escapes from deep within his throat.,a low groan escape from deep within his throat
4852,Fuck my mouth hmm.,fuck my mouth hmm
4853,"I remember him pushing his thumb in my mouth and asking me to suck, hard.",i remember him push his thumb in my mouth and ask me to suck hard
4854,His mouth drops open slightly as his breathing increases.,his mouth drop open slightly a his breathe increase
4855,"I lean forward, while he has his eyes closed, and place my lips around him and tentatively suck, running my tongue over the tip.",i lean forward while he have his eye close and place my lip around him and tentatively suck run my tongue over the tip
4856,Whoa Ana.,whoa ana
4857,"His eyes fly open, and I suck harder.",his eye fly open and i suck hard
4858,"Hmm hes soft and hard at once, like steel encased in velvet, and surprisingly tasty",hmm he s soft and hard at once like steel encase in velvet and surprisingly tasty
4859,salty and smooth.,salty and smooth
4860,"Christ, he groans, and he closes his eyes again.",christ he groan and he close his eye again
4861,"Moving down, I push him into my mouth.",move down i push him into my mouth
4862,He groans again.,he groan again
4863,My inner goddess is thrilled.,my inner goddess be thrill
4864,I can do this.,i can do this
4865,I can fuck him with my mouth.,i can fuck him with my mouth
4866,"I twirl my tongue around the tip again, and he flexes his hips.",i twirl my tongue around the tip again and he flex his hip
4867,"His eyes are open now, blistering with heat.",his eye be open now blister with heat
4868,"His teeth are clenched as he flexes again, and I push him deeper into my mouth, supporting myself on his thighs.",his tooth be clench a he flex again and i push him deep into my mouth support myself on his thigh
