,text_raw,text_clean
534,"To give himself thinking time, it seemed, he looked down at Mrs. Weasley's letter again.",to give himself think time it seem he look down at mrs weasley s letter again
535,"""Who is this woman?""",who be this woman
536,"he said, staring at the signature with distaste.",he say stare at the signature with distaste
537,"""You've seen her,"" said Harry.",you have see her say harry
538,"""She's my friend Ron's mother, she was meeting him off the Hog  off the school train at the end of last term.""",she be my friend ron s mother she be meet him off the hog off the school train at the end of last term
539,"He had almost said ""Hogwarts Express,"" and that was a sure way to get his uncle's temper up.",he have almost say hogwarts express and that be a sure way to get his uncle s temper up
540,Nobody ever mentioned the name of Harry's school aloud in the Dursley household.,nobody ever mention the name of harry s school aloud in the dursley household
541,Uncle Vernon screwed up his enormous face as though trying to remember something very unpleasant.,uncle vernon screw up his enormous face a though try to remember something very unpleasant
542,"""Dumpy sort of woman?""",dumpy sort of woman
543,he growled finally.,he growl finally
544,"""Load of children with red hair?""",load of child with red hair
545,Harry frowned.,harry frown
546,"He thought it was a bit rich of Uncle Vernon to call anyone ""dumpy,"" when his own son, Dudley, had finally achieved what he'd been threatening to do since the age of three, and become wider than he was tall.",he think it be a bite rich of uncle vernon to call anyone dumpy when his own son dudley have finally achieve what he would be threaten to do since the age of three and become wide than he be tall
547,Uncle Vernon was perusing the letter again.,uncle vernon be peruse the letter again
548,"""Quidditch,"" he muttered under his breath.",quidditch he mutter under his breath
549,"""Quidditch  what is this rubbish?""",quidditch what be this rubbish
550,Harry felt a second stab of annoyance.,harry feel a 2 stab of annoyance
551,"""It's a sport,"" he said shortly.",it be a sport he say shortly
552,"""Played on broom """,play on broom
553,"""All right, all right!""",all right all right
554,said Uncle Vernon loudly.,say uncle vernon loudly
555,"Harry saw, with some satisfaction, that his uncle looked vaguely panicky.",harry see with some satisfaction that his uncle look vague panicky
556,"Apparently his nerves couldn't stand the sound of the word ""broomsticks"" in his living room.",apparently his nerve can not stand the sound of the word broomstick in his live room
557,He took refuge in perusing the letter again.,he take refuge in peruse the letter again
558,"Harry saw his lips form the words ""send us your answer ... in the normal way.""",harry see his lip form the word send us your answer in the normal way
559,He scowled.,he scowl
560,"""What does she mean, 'the normal way'?""",what doe she mean the normal way
561,he spat.,he spit
562,"""Normal for us,"" said Harry, and before his uncle could stop him, he added, ""you know, owl post.",normal for us say harry and before his uncle can stop him he add you know owl post
563,"That's what's normal for wizards.""",that be what be normal for wizard
564,Uncle Vernon looked as outraged as if Harry had just uttered a disgusting swearword.,uncle vernon look a outrage a if harry have just utter a disgust swearword
565,"Shaking with anger, he shot a nervous look through the window, as though expecting to see some of the neighbors with their ears pressed against the glass.",shake with anger he shoot a nervous look through the window a though expect to see some of the neighbor with their ear press against the glass
566,"""How many times do I have to tell you not to mention that unnaturalness under my roof?""",how many time do i have to tell you not to mention that unnaturalness under my roof
567,"he hissed, his face now a rich plum color.",he hiss his face now a rich plum color
568,"""You stand there, in the clothes Petunia and I have put on your ungrateful back """,you stand there in the clothe petunia and i have put on your ungrateful back
569,"""Only after Dudley finished with them,"" said Harry coldly, and indeed, he was dressed in a sweatshirt so large for him that he had had to roll back the sleeves five times so as to be able to use his hands, and which fell past the knees of his extremely baggy jeans.",only after dudley finish with them say harry coldly and indeed he be dress in a sweatshirt so large for him that he have have to roll back the sleeve five time so a to be able to use his hand and which fall past the knee of his extremely baggy jeans
570,"""I will not be spoken to like that!""",i will not be speak to like that
571,"said Uncle Vernon, trembling with rage.",say uncle vernon tremble with rage
572,But Harry wasn't going to stand for this.,but harry be not go to stand for this
573,Gone were the days when he had been forced to take every single one of the Dursleys' stupid rules.,go be the day when he have be force to take every single one of the dursleys stupid rule
574,"He wasn't following Dudley's diet, and he wasn't going to let Uncle Vernon stop him from going to the Quidditch World Cup, not if he could help it.",he be not follow dudley s diet and he be not go to let uncle vernon stop him from go to the quidditch world cup not if he can help it
575,"Harry took a deep, steadying breath and then said, ""Okay, I can't see the World Cup.",harry take a deep steady breath and then say okay i can not see the world cup
576,"Can I go now, then?",can i go now then
577,Only I've got a letter to Sirius I want to finish.,only i have get a letter to sirius i want to finish
578,"You know  my godfather.""",you know my godfather
579,"He had done it, he had said the magic words.",he have do it he have say the magic word
580,"Now he watched the purple recede blotchily from Uncle Vernon's face, making it look like badly mixed black currant ice cream.",now he watch the purple recede blotchily from uncle vernon s face make it look like badly mix black currant ice cream
581,"""You're  you're writing to him, are you?""",you be you be write to him be you
582,"said Uncle Vernon, in a wouldbe calm voice  but Harry had seen the pupils of his tiny eyes contract with sudden fear.",say uncle vernon in a wouldbe calm voice but harry have see the pupil of his tiny eye contract with sudden fear
583,"""Well  yeah,"" said Harry, casually.",good yes say harry casually
584,"""It's been a while since he heard from me, and, you know, if he doesn't he might start thinking something's wrong.""",it be be a while since he hear from me and you know if he doe not he may start think something be wrong
585,He stopped there to enjoy the effect of these words.,he stop there to enjoy the effect of this word
586,"He could almost see the cogs working under Uncle Vernon's thick, dark, neatly parted hair.",he can almost see the cog work under uncle vernon s thick dark neatly part hair
587,"If he tried to stop Harry writing to Sirius, Sirius would think Harry was being mistreated.",if he try to stop harry write to sirius sirius would think harry be be mistreat
588,"If he told Harry he couldn't go to the Quidditch World Cup, Harry would write and tell",if he tell harry he can not go to the quidditch world cup harry would write and tell
589,"Sirius, who would know Harry was being mistreated.",sirius who would know harry be be mistreat
590,There was only one thing for Uncle Vernon to do.,there be only one thing for uncle vernon to do
591,Harry could see the conclusion forming in his uncle's mind as though the great mustached face were transparent.,harry can see the conclusion form in his uncle s mind a though the great mustached face be transparent
592,"Harry tried not to smile, to keep his own face as blank as possible.",harry try not to smile to keep his own face a blank a possible
593,"And then  ""Well, all right then.",and then good all right then
594,You can go to this ruddy ... this stupid ... this World Cup thing.,you can go to this ruddy this stupid this world cup thing
595,"You write and tell these  these Weasleys they're to pick you up, mind.",you write and tell this this weasleys they be to pick you up mind
596,I haven't got time to go dropping you off all over the country.,i have not get time to go drop you off all over the country
597,And you can spend the rest of the summer there.,and you can spend the rest of the summer there
598,And you can tell your  your godfather ... tell him ...,and you can tell your your godfather tell him
599,tell him you're going.,tell him you be go
600,"""Okay then,"" said Harry brightly.",okay then say harry brightly
601,"He turned and walked toward the living room door, fighting the urge to jump into the air and whoop.",he turn and walk toward the live room door fight the urge to jump into the air and whoop
602,"He was going ... he was going to the Weasleys', he was going to watch the Quidditch World Cup!",he be go he be go to the weasleys he be go to watch the quidditch world cup
603,"Outside in the hall he nearly ran into Dudley, who had been lurking behind the door, clearly hoping to overhear Harry being told off.",outside in the hall he nearly run into dudley who have be lurk behind the door clearly hope to overhear harry be tell off
604,He looked shocked to see the broad grin on Harry's face.,he look shock to see the broad grin on harry s face
605,"""That was an excellent breakfast, wasn't it?""",that be a excellent breakfast be not it
606,said Harry.,say harry
607,"""I feel really full, don't you?""",i feel really full do not you
608,"Laughing at the astonished look on Dudley's face, Harry took the stairs three at a time, and hurled himself back into his bedroom.",laugh at the astonish look on dudley s face harry take the stair three at a time and hurl himself back into his bedroom
609,The first thing he saw was that Hedwig was back.,the ﻿1 thing he see be that hedwig be back
610,"She was sitting in her cage, staring at Harry with her enormous amber eyes, and clicking her beak in the way that meant she was annoyed about something.",she be sit in her cage stare at harry with her enormous amber eye and click her beak in the way that mean she be annoy about something
611,Exactly what was annoying her became apparent almost at once.,exactly what be annoy her become apparent almost at once
612,"""OUCH!""",ouch
613,"said Harry as what appeared to be a small, gray, feathery tennis ball collided with the side of his head.",say harry a what appear to be a small gray feathery tennis ball collide with the side of his head
614,"Harry massaged the spot furiously, looking up to see what had hit him, and saw a minute owl, small enough to fit into the palm of his hand, whizzing excitedly around the room like a loose firework.",harry massage the spot furiously look up to see what have hit him and see a minute owl small enough to fit into the palm of his hand whizz excited around the room like a loose firework
615,Harry then realized that the owl had dropped a letter at his feet.,harry then realize that the owl have drop a letter at his foot
616,"Harry bent down, recognized Ron's handwriting, then tore open the envelope.",harry bend down recognize ron s handwriting then tear open the envelope
617,Inside was a hastily scribbled note.,inside be a hastily scribble note
618,"Harry  DAD GOT THE TICKETS  Ireland versus Bulgaria, Monday night.",harry dad get the ticket ireland versus bulgaria monday night
619,Mum's writing to the Muggles to ask you to stay.,mum s write to the muggles to ask you to stay
620,"They might already have the letter, I don't know how fast Muggle post is.",they may already have the letter i do not know how fast muggle post be
621,Thought I'd send this with Pig anyway.,think i would send this with pig anyway
622,"Harry stared at the word ""Pig,"" then looked up at the tiny owl now zooming around the light fixture on the ceiling.",harry stare at the word pig then look up at the tiny owl now zoom around the light fixture on the ceil
623,He had never seen anything that looked less like a pig.,he have never see anything that look little like a pig
624,Maybe he couldn't read Ron's writing.,maybe he can not read ron s write
625,He went back to the letter:,he go back to the letter
626,"We're coming for you whether the Muggles like it or not, you can't miss the World Cup, only Mum and Dad reckon it's better if we pretend to ask their permission first.",we be come for you whether the muggles like it or not you can not miss the world cup only mum and dad reckon it be well if we pretend to ask their permission ﻿1
627,"If they say yes, send Pig back with your answer pronto, and we'll come and get you at five o'clock on Sunday.",if they say yes send pig back with your answer pronto and we will come and get you at five of the clock on sunday
628,"If they say no, send Pig back pronto and we'll come and get you at five o'clock on Sunday anyway.",if they say no send pig back pronto and we will come and get you at five of the clock on sunday anyway
629,Hermione's arriving this afternoon.,hermione s arrive this afternoon
630,Percy's started work  the Department of International Magical Cooperation.,percy s start work the department of international magical cooperation
631,Don't mention anything about Abroad while you're here unless you want the pants bored off you.,do not mention anything about abroad while you be here unless you want the pant bore off you
632,"See you soon  Ron ""Calm down!""",see you soon ron calm down
633,"Harry said as the small owl flew low over his head, twittering madly with what Harry could only assume was pride at having delivered the letter to the right person.",harry say a the small owl fly low over his head twitter madly with what harry can only assume be pride at have deliver the letter to the right person
634,"""Come here, I need you to take my answer back!""",come here i need you to take my answer back
635,The owl fluttered down on top of Hedwig's cage.,the owl flutter down on top of hedwig s cage
636,"Hedwig looked coldly up at it, as though daring it to try and come any closer.",hedwig look coldly up at it a though dare it to try and come any close
637,"Harry seized his eaglefeather quill once more, grabbed a fresh piece of parchment, and wrote: Ron, it's all okay, the Muggles say I can come.",harry seize his eaglefeather quill once much grab a fresh piece of parchment and write ron it be all okay the muggles say i can come
638,See you five o'clock tomorrow.,see you five of the clock tomorrow
639,Can't wait.,can not wait
640,"Harry He folded this note up very small, and with immense difficulty, tied it to the tiny owl's leg as it hopped on the spot with excitement.",harry he fold this note up very small and with immense difficulty tie it to the tiny owl s leg a it hop on the spot with excitement
641,"The moment the note was secure, the owl was off again; it zoomed out of the window and out of sight.",the moment the note be secure the owl be off again it zoom out of the window and out of sight
642,Harry turned to Hedwig.,harry turn to hedwig
643,"""Feeling up to a long journey?""",feel up to a long journey
644,he asked her.,he ask her
645,Hedwig hooted in a dignified sort of a way.,hedwig hoot in a dignify sort of a way
646,"""Can you take this to Sirius for me?""",can you take this to sirius for me
647,"he said, picking up his letter.",he say pick up his letter
648,"""Hang on ...",hang on
649,"I just want to finish it.""",i just want to finish it
650,He unfolded the parchment and hastily added a postscript.,he unfold the parchment and hastily add a postscript
651,"If you want to contact me, I'll be at my friend Ron Weasley's for the rest of the summer.",if you want to contact me i will be at my friend ron weasley s for the rest of the summer
652,His dad's got us tickets for the Quidditch World Cup!,his dad s get us ticket for the quidditch world cup
653,"The letter finished, he tied it to Hedwig's leg; she kept unusually still, as though determined to show him how a real post owl should behave.",the letter finish he tie it to hedwig s leg she keep unusually still a though determine to show him how a real post owl should behave
654,"""I'll be at Ron's when you get back, all right?""",i will be at ron s when you get back all right
655,Harry told her.,harry tell her
656,"She nipped his finger affectionately, then, with a soft swooshing noise, spread her enormous wings and soared out of the open window.",she nip his finger affectionately then with a soft swooshing noise spread her enormous wing and soar out of the open window
657,"Harry watched her out of sight, then crawled under his bed, wrenched up the loose floorboard, and pulled out a large chunk of birthday cake.",harry watch her out of sight then crawl under his bed wrench up the loose floorboard and pull out a large chunk of birthday cake
658,"He sat there on the floor eating it, savoring the happiness that was flooding through him.",he sit there on the floor eat it savor the happiness that be flood through him
659,"He had cake, and Dudley had nothing but grapefruit; it was a bright summer's day, he would be leaving Privet Drive tomorrow, his scar felt perfectly normal again, and he was going to watch the Quidditch World Cup.",he have cake and dudley have nothing but grapefruit it be a bright summer s day he would be leave privet drive tomorrow his scar feel perfectly normal again and he be go to watch the quidditch world cup
660,"It was hard, just now, to feel worried about anything  even Lord Voldemort.",it be hard just now to feel worry about anything even lord voldemort
661,CHAPTER FOUR  BACK TO THE BURROW,chapter four back to the burrow
662,"By twelve o'clock the next day, Harry's school trunk was packed with his school things and all his most prized possessions  the Invisibility Cloak he had inherited from his father, the broomstick he had gotten from Sirius, the enchanted map of Hogwarts he had been given by Fred and George Weasley last year.",by twelve of the clock the next day harry s school trunk be pack with his school thing and all his much prize possession the invisibility cloak he have inherit from his father the broomstick he have get from sirius the enchant map of hogwarts he have be give by fred and george weasley last year
663,"He had emptied his hiding place under the loose floorboard of all food, doublechecked every nook and cranny of his bedroom for forgotten spellbooks or quills, and taken down the chart on the wall counting down the days to September the first, on which he liked to cross off the days remaining until his return to Hogwarts.",he have empty his hide place under the loose floorboard of all food doublechecked every nook and cranny of his bedroom for forget spellbooks or quill and take down the chart on the wall count down the day to september the ﻿1 on which he like to cross off the day remain until his return to hogwarts
664,"The atmosphere inside number four, Privet Drive was extremely tense.",the atmosphere inside numb four privet drive be extremely tense
665,The imminent arrival at their house of an assortment of wizards was making the Dursleys uptight and irritable.,the imminent arrival at their house of a assortment of wizard be make the dursleys uptight and irritable
666,Uncle Vernon had looked downright alarmed when Harry informed him that the Weasleys would be arriving at five o'clock the very next day.,uncle vernon have look downright alarm when harry inform him that the weasleys would be arrive at five of the clock the very next day
667,"""I hope you told them to dress properly, these people,"" he snarled at once.",i hope you tell them to dress properly this people he snarl at once
668,"""I've seen the sort of stuff your lot wear.",i have see the sort of stuff your lot wear
669,"They'd better have the decency to put on normal clothes, that's all.""",they would well have the decency to put on normal clothe that be all
670,Harry felt a slight sense of foreboding.,harry feel a slight sense of forebode
671,"He had rarely seen Mr. or Mrs. Weasley wearing anything that the Dursleys would call ""normal.""",he have rarely see mr or mrs weasley wear anything that the dursleys would call normal
672,"Their children might don Muggle clothing during the holidays, but Mr. and Mrs. Weasley usually wore long robes in varying states of shabbiness.",their child may don muggle clothe during the holiday but mr and mrs weasley usually wear long robe in vary state of shabbiness
673,"Harry wasn't bothered about what the neighbors would think, but he was anxious about how rude the Dursleys might be to the Weasleys if they turned up looking like their worst idea of wizards.",harry be not bother about what the neighbor would think but he be anxious about how rude the dursleys may be to the weasleys if they turn up look like their wrong idea of wizard
674,Uncle Vernon had put on his best suit.,uncle vernon have put on his well suit
675,"To some people, this might have looked like a gesture of welcome, but Harry knew it was because Uncle Vernon wanted to look impressive and intimidating.",to some people this may have look like a gesture of welcome but harry know it be because uncle vernon want to look impressive and intimidate
676,"Dudley, on the other hand, looked somehow diminished.",dudley on the other hand look somehow diminish
677,"This was not because the diet was at last taking effect, but due to fright.",this be not because the diet be at last take effect but due to fright
678,"Dudley had emerged from his last encounter with a fully grown wizard with a curly pig's tail poking out of the seat of his trousers, and Aunt Petunia and Uncle Vernon had had to pay for its removal at a private hospital in London.",dudley have emerge from his last encounter with a fully grow wizard with a curly pig s tail poke out of the seat of his trouser and aunt petunia and uncle vernon have have to pay for its removal at a private hospital in london
679,"It wasn't altogether surprising, therefore, that Dudley kept running his hand nervously over his backside, and walking sideways from room to room, so as not to present the same target to the enemy.",it be not altogether surprise therefore that dudley keep run his hand nervously over his backside and walk sideways from room to room so a not to present the same target to the enemy
680,Lunch was an almost silent meal.,lunch be a almost silent meal
681,Dudley didn't even protest at the food (cottage cheese and grated celery).,dudley do not even protest at the food cottage cheese and grate celery
682,"Aunt Petunia wasn't, eating anything at all.",aunt petunia be not eat anything at all
683,"Her arms were folded, her lips were pursed, and she seemed to be chewing her tongue, as though biting back the furious diatribe she longed to throw at Harry.",her arm be fold her lip be purse and she seem to be chew her tongue a though bite back the furious diatribe she long to throw at harry
684,"""They'll be driving, of course?""",they will be drive of course
685,Uncle Vernon barked across the table.,uncle vernon bark across the table
686,"""Er,"" said Harry.",er say harry
687,He hadn't thought of that.,he have not think of that
688,How were the Weasleys going to pick him up?,how be the weasleys go to pick him up
689,They didn't have a car anymore; the old Ford Anglia they had once owned was currently running wild in the Forbidden Forest at Hogwarts.,they do not have a car anymore the old ford anglia they have once own be currently run wild in the forbid forest at hogwarts
690,But Mr. Weasley had borrowed a Ministry of Magic car last year; possibly he would do the same today!,but mr weasley have borrow a ministry of magic car last year possibly he would do the same today
691,"""I think so,"" said Harry.",i think so say harry
692,Uncle Vernon snorted into his mustache.,uncle vernon snort into his mustache
693,"Normally, Uncle Vernon would have asked what car Mr. Weasley drove; he tended to judge other men by how big and expensive their cars were.",normally uncle vernon would have ask what car mr weasley drive he tend to judge other man by how big and expensive their car be
694,But Harry doubted whether Uncle Vernon would have taken to Mr. Weasley even if he drove a Ferrari.,but harry doubt whether uncle vernon would have take to mr weasley even if he drive a ferrari
695,"Harry spent most of the afternoon in his bedroom; he couldn't stand watching Aunt Petunia peer out through the net curtains every few seconds, as though there had been a warning about an escaped rhinoceros.",harry spend much of the afternoon in his bedroom he can not stand watch aunt petunia peer out through the net curtain every few second a though there have be a warn about a escape rhinoceros
696,"Finally, at a quarter to five, Harry went back downstairs and into the living room.",finally at a quarter to five harry go back downstairs and into the live room
697,Aunt Petunia was compulsively straightening cushions.,aunt petunia be compulsively straighten cushion
698,"Uncle Vernon was pretending to read the paper, but his tiny eyes were not moving, and Harry was sure he was really listening with all his might for the sound of an approaching car.",uncle vernon be pretend to read the paper but his tiny eye be not move and harry be sure he be really listen with all his may for the sound of a approach car
699,"Dudley was crammed into an armchair, his porky hands beneath him, clamped firmly around his bottom.",dudley be cram into a armchair his porky hand beneath him clamp firmly around his bottom
700,"Harry couldn't take the tension; he left the room and went and sat on the stairs in the hall, his eyes on his watch and his heart pumping fast from excitement and nerves.",harry can not take the tension he leave the room and go and sit on the stair in the hall his eye on his watch and his heart pump fast from excitement and nerve
701,But five o'clock came and then went.,but five of the clock come and then go
702,"Uncle Vernon, perspiring slightly in his suit, opened the front door, peered up and down the street, then withdrew his head quickly.",uncle vernon perspire slightly in his suit open the front door peer up and down the street then withdraw his head quickly
703,"""They're late!""",they be late
704,he snarled at Harry.,he snarl at harry
705,"I know,"" said Harry.",i know say harry
706,"""Maybe  er  the traffic's bad, or something.",maybe er the traffic s bad or something
707,Ten past five ... then a quarter past five ...,ten past five then a quarter past five
708,Harry was starting to feel anxious himself now.,harry be start to feel anxious himself now
709,"At half past, he heard Uncle Vernon and Aunt Petunia conversing in terse mutters in the living room.",at half past he hear uncle vernon and aunt petunia converse in terse mutter in the live room
710,"""No consideration at all.""",no consideration at all
711,"""We might've had an engagement.""",we may have have a engagement
712,"""Maybe they think they'll get invited to dinner if they're late.""",maybe they think they will get invite to dinner if they be late
713,"""Well, they most certainly won't be,"" said Uncle Vernon, and Harry heard him stand up and start pacing the living room.",good they much certainly will not be say uncle vernon and harry hear him stand up and start pace the live room
714,"""They'll take the boy and go, there'll be no hanging around.",they will take the boy and go there will be no hang around
715,That's if they're coming at all.,that be if they be come at all
716,Probably mistaken the day.,probably mistake the day
717,I daresay their kind don't set much store by punctuality.,i daresay their kind do not set much store by punctuality
718,"Either that or they drive some tinpot car that's broken d AAAAAAAARRRRRGH!""",either that or they drive some tinpot car that be break have aaaaaaaarrrrrgh
719,Harry jumped up.,harry jump up
720,"From the other side of the living room door came the sounds of the three Dursleys scrambling, panicstricken, across the room.",from the other side of the live room door come the sound of the three dursleys scramble panicstricken across the room
721,"Next moment Dudley came flying into the hall, looking terrified.",next moment dudley come fly into the hall look terrify
722,"""What happened?""",what happen
723,said Harry.,say harry
724,"""What's the matter?""",what be the matt
725,But Dudley didn't seem able to speak.,but dudley do not seem able to speak
726,"Hands still clamped over his buttocks, he waddled as fast as he could into the kitchen.",hand still clamp over his buttock he waddle a fast a he can into the kitchen
727,Harry hurried into the living room.,harry hurry into the live room
728,"Loud bangings and scrapings were coming from behind the Dursleys' boardedup fireplace, which had a fake coal fire plugged in front of it.",loud bangings and scrapings be come from behind the dursleys boardedup fireplace which have a fake coal fire plug in front of it
729,"""What is it?""",what be it
730,"gasped Aunt Petunia, who had backed into the wall and was staring, terrified, toward the fire.",gasp aunt petunia who have back into the wall and be stare terrify toward the fire
731,"""What is it, Vernon?""",what be it vernon
732,But they were left in doubt barely a second longer.,but they be leave in doubt barely a 2 long
733,Voices could be heard from inside the blocked fireplace.,voice can be hear from inside the block fireplace
734,"""Ouch!",ouch
735,"Fred, no  go back, go back, there's been some kind of mistake  tell George not to  OUCH!",fred no go back go back there be be some kind of mistake tell george not to ouch
736,"George, no, there's no room, go back quickly and tell Ron",george no there be no room go back quickly and tell ron
737,"""Maybe Harry can hear us, Dad  maybe he'll be able to let us out""",maybe harry can hear us dad maybe he will be able to let us out
738,There was a loud hammering of fists on the boards behind the electric fire.,there be a loud hammer of fist on the board behind the electric fire
739,"""Harry?",harry
740,"Harry, can you hear us?""",harry can you hear us
741,The Dursleys rounded on Harry like a pair of angry wolverines.,the dursleys round on harry like a pair of angry wolverine
742,"""What is this?""",what be this
743,growled Uncle Vernon.,growl uncle vernon
744,"""What's going on?""",what be go on
745,"""They  they've tried to get here by Floo powder,"" said Harry, fighting a mad desire to laugh.",they they have try to get here by floo powder say harry fight a mad desire to laugh
746,"""They can travel by fire  only you've blocked the fireplace  hang on """,they can travel by fire only you have block the fireplace hang on
747,He approached the fireplace and called through the boards.,he approach the fireplace and call through the board
748,"""Mr. Weasley?",mr weasley
749,"Can you hear me?""",can you hear me
750,The hammering stopped.,the hammer stop
751,"Somebody inside the chimney piece said, ""Shh!""",somebody inside the chimney piece say shh
752,"""Mr. Weasley, it's Harry ... the fireplace has been blocked up.",mr weasley it be harry the fireplace have be block up
753,"You won't be able to get through there.""",you will not be able to get through there
754,"""Damn!""",damn
755,said Mr. Weasley's voice.,say mr weasley s voice
756,"""What on earth did they want to block up the fireplace for?""",what on earth do they want to block up the fireplace for
757,"""They've got an electric fire,"" Harry explained.",they have get a electric fire harry explain
758,"""Really?""",really
759,said Mr. Weasley's voice excitedly.,say mr weasley s voice excited
760,"""Eclectic, you say?",eclectic you say
761,With a plug!,with a plug
762,"Gracious, I must see that....",gracious i must see that
763,"Let's think ... ouch, Ron!""",let us think ouch ron
764,Ron's voice now joined the others'.,ron s voice now join the other
765,"""What are we doing here?",what be we do here
766,"Has something gone wrong?""",have something go wrong
767,"""Oh no, Ron,"" came Fred's voice, very sarcastically.",oh no ron come fred s voice very sarcastically
768,"""No, this is exactly where we wanted to end up.""",no this be exactly where we want to end up
769,"""Yeah, we're having the time of our lives here,"" said George, whose voice sounded muffled, as though he was squashed against the wall.",yes we be have the time of our live here say george whose voice sound muffle a though he be squash against the wall
770,"""Boys, boys.",boy boy
771,". ."" said Mr. Weasley vaguely.",say mr weasley vague
772,"""I'm trying to think what to do....",i be try to think what to do
773,Yes ... only way.,yes only way
774,"Stand back, Harry.""",stand back harry
775,Harry retreated to the sofa.,harry retreat to the sofa
776,"Uncle Vernon, however, moved forward.",uncle vernon however move forward
777,"""Wait a moment!""",wait a moment
778,he bellowed at the fire.,he bellow at the fire
779,"""What exactly are you going to """,what exactly be you go to
780,"The electric fire shot across the room as the boardedup fireplace burst outward, expelling Mr. Weasley, Fred, George, and Ron in a cloud of rubble and loose chippings.",the electric fire shoot across the room a the boardedup fireplace burst outward expel mr weasley fred george and ron in a cloud of rubble and loose chipping
781,"Aunt Petunia shrieked and fell backward over the coffee table; Uncle Vernon caught her before she hit the floor, and gaped, speechless, at the Weasleys, all of whom had bright red hair, including Fred and George, who were identical to the last freckle.",aunt petunia shriek and fall backward over the coffee table uncle vernon catch her before she hit the floor and gape speechless at the weasleys all of whom have bright red hair include fred and george who be identical to the last freckle
782,"""That's better,"" panted Mr. Weasley, brushing dust from his long green robes and straightening his glasses.",that be well pant mr weasley brush dust from his long green robe and straighten his glass
783,"""Ah  you must be Harry's aunt and uncle!""",ah you must be harry s aunt and uncle
784,"Tall, thin, and balding, he moved toward Uncle Vernon, his hand outstretched, but Uncle Vernon backed away several paces, dragging Aunt Petunia.",tall thin and balding he move toward uncle vernon his hand outstretch but uncle vernon back away several pace drag aunt petunia
785,Words utterly failed Uncle Vernon.,word utterly fail uncle vernon
786,"His best suit was covered in white dust, which had settled in his hair and mustache and made him look as though he had just aged thirty years.",his well suit be cover in white dust which have settle in his hair and mustache and make him look a though he have just age thirty year
787,"""Er  yes  sorry about that,"" said Mr. Weasley, lowering his hand and looking over his shoulder at the blasted fireplace.",er yes sorry about that say mr weasley lower his hand and look over his shoulder at the blast fireplace
788,"""It's all my fault.",it be all my fault
789,It just didn't occur to me that we wouldn't be able to get out at the other end.,it just do not occur to me that we would not be able to get out at the other end
790,"I had your fireplace connected to the Floo Network, you see  just for an afternoon, you know, so we could get Harry.",i have your fireplace connect to the floo network you see just for a afternoon you know so we can get harry
791,"Muggle fireplaces aren't supposed to be connected, strictly speaking  but I've got a useful contact at the Floo Regulation Panel and he fixed it for me.",muggle fireplace be not suppose to be connect strictly speak but i have get a useful contact at the floo regulation panel and he fix it for me
792,"I can put it right in a jiffy, though, don't worry.",i can put it right in a jiffy though do not worry
793,"I'll light a fire to send the boys back, and then I can repair your fireplace before I Disapparate.""",i will light a fire to send the boy back and then i can repair your fireplace before i disapparate
794,Harry was ready to bet that the Dursleys hadn't understood a single word of this.,harry be ready to bet that the dursleys have not understand a single word of this
795,"They were still gaping at Mr. Weasley, thunderstruck.",they be still gape at mr weasley thunderstruck
796,Aunt Petunia staggered upright again and hid behind Uncle Vernon.,aunt petunia stagger upright again and hide behind uncle vernon
797,"""Hello, Harry!""",hello harry
798,said Mr. Weasley brightly.,say mr weasley brightly
799,"""Got your trunk ready?""",get your trunk ready
800,"""It's upstairs,"" said Harry, grinning back.",it be upstairs say harry grin back
801,"""We'll get it,"" said Fred at once.",we will get it say fred at once
802,"Winking at Harry, he and George left the room.",wink at harry he and george leave the room
803,"They knew where Harry's bedroom was, having once rescued him from it in the dead of night.",they know where harry s bedroom be have once rescue him from it in the dead of night
804,Harry suspected that Fred and George were hoping for a glimpse of Dudley; they had heard a lot about him from Harry.,harry suspect that fred and george be hope for a glimpse of dudley they have hear a lot about him from harry
805,"""Well,"" said Mr. Weasley, swinging his arms slightly, while he tried to find words to break the very nasty silence.",good say mr weasley swinge his arm slightly while he try to find word to break the very nasty silence
806,"""Very  erm  very nice place you've got here.""",very erm very nice place you have get here
807,"As the usually spotless living room was now covered in dust and bits of brick, this remark didn't go down too well with the Dursleys.",a the usually spotless live room be now cover in dust and bit of brick this remark do not go down too good with the dursleys
808,"Uncle Vernon's face purpled once more, and Aunt Petunia started chewing her tongue again.",uncle vernon s face purpled once much and aunt petunia start chew her tongue again
809,"However, they seemed too scared to actually say anything.",however they seem too scare to actually say anything
810,Mr. Weasley was looking around.,mr weasley be look around
811,He loved everything to do with Muggles.,he love everything to do with muggles
812,Harry could see him itching to go and examine the television and the video recorder.,harry can see him itch to go and examine the television and the video recorder
813,"""They run off eckeltricity, do they?""",they run off eckeltricity do they
814,he said knowledgeably.,he say knowledgeably
815,"""Ah yes, I can see the plugs.",ah yes i can see the plug
816,"I collect plugs,"" he added to Uncle Vernon.",i collect plug he add to uncle vernon
817,"""And batteries.",and battery
818,Got a very large collection of batteries.,get a very large collection of battery
819,"My wife thinks I'm mad, but there you are.""",my wife think i be mad but there you be
820,Uncle Vernon clearly thought Mr. Weasley was mad too.,uncle vernon clearly think mr weasley be mad too
