,text_raw,text_clean
1876,"she leans against a pillar, slaves behind her.",she lean against a pillar slave behind her
1877,"my father has a throne right next to hers; he sits and sips his wine, just like a god.",my father have a throne right next to hers he sit and sip his wine just like a god
1878,"but pass him by, embrace my mothers knees to supplicate.",but pass him by embrace my mother knee to supplicate
1879,"if you do this, you quickly",if you do this you quickly
1880,"Will reach your home, however far it is, in happiness.",will reach your home however far it be in happiness
1881,"if she is good to you, and looks upon you kindly in her heart, you can be sure of getting to your house, back to your family and native land.",if she be good to you and look upon you kindly in her heart you can be sure of get to your house back to your family and native land
1882,"with that, she used her shining whip to urge the mules to go.",with that she use her shine whip to urge the mule to go
1883,"they left the river streams, and trotted well and clipped their hooves along.",they leave the river stream and trot good and clip their hoof along
1884,she drove an easy pace to let her slaves and great odysseus keep up on foot.,she drive a easy pace to let her slave and great odysseus keep up on foot
1885,"The sun was setting when they reached the grove, the famous sanctuary of athena.",the sun be set when they reach the grove the famous sanctuary of athena
1886,"odysseus sat in it, and at once he prayed to mighty zeus daughter.",odysseus sit in it and at once he pray to mighty zeus daughter
1887,"hear me, daughter of zeus!",hear me daughter of zeus
1888,unvanquished queen!,unvanquished queen
1889,"if ever, when that earth-shaker god was wrecking me, you helped memay they pity me and give me kind welcome in phaeacia.",if ever when that earth shaker god be wreck me you help memay they pity me and give me kind welcome in phaeacia
1890,"and athena heard him but did not yet appear to him, respecting her own brother in his fury",and athena hear him but do not yet appear to him respect her own brother in his fury
1891,Against odysseus till he reached home.,against odysseus till he reach home
1892,A magical kingdom odysseus sat patiently and prayed.,a magical kingdom odysseus sit patiently and pray
1893,"meanwhile, the fine strong mules conveyed the girl to town; she reached her fathers palace gate.",meanwhile the fine strong mule convey the girl to town she reach her father palace gate
1894,her brothers gathered round her like immortals.,her brother gather round her like immortal
1895,they took the harness off the mules and brought the clothes inside.,they take the harness off the mule and bring the clothe inside
1896,she went to her own room.,she go to her own room
1897,"eurymedusa, her old slave, had lit a fire for her.",eurymedusa her old slave have light a fire for her
1898,"this woman had been brought from apeire by ship, long years before.",this woman have be bring from apeire by ship long year before
1899,"the people chose to give her to the king,",the people choose to give her to the king
1900,Because they bowed before him like a god.,because they bow before him like a god
1901,"she used to babysit young nausicaa, and now she lit her fire and cooked her meal.",she use to babysit young nausicaa and now she light her fire and cook her meal
1902,odysseus walked briskly to the town.,odysseus walk briskly to the town
1903,athena helpfully surrounded him with mist that kept him safe him from rude remarks from people who might ask him who he was.,athena helpfully surround him with mist that keep him safe him from rude remark from people who may ask him who he be
1904,"when he had almost reached the lovely city, bright-eyed athena met him, like a girl, young and unmarried, with a water pitcher.",when he have almost reach the lovely city bright eye athena meet him like a girl young and unmarried with a water pitcher
1905,She stopped in front of him.,she stop in front of him
1906,"odysseus said, child, would you escort me to the house of king alcinous, who rules this land?",odysseus say child would you escort me to the house of king alcinous who rule this land
1907,i have been through hard times.,i have be through hard time
1908,"i traveled here from far away; i am a foreigner, and i know no one who lives here in town or anywhere round here.",i travel here from far away i be a foreigner and i know no one who live here in town or anywhere round here
1909,"with twinkling eyes the goddess answered, mr. foreigner, i will take you to where you want to go.",with twinkle eye the goddess answer mr foreigner i will take you to where you want to go
1910,the king lives near my fathers home.,the king live near my father home
1911,but you,but you
1912,Must walk in silence.,must walk in silence
1913,"do not look at people, and ask no questions.",do not look at people and ask no question
1914,"people here are not too keen on strangers coming from abroad, although they like to cross the sea themselves.",people here be not too keen on stranger come from abroad although they like to cross the sea themselves
1915,they know their ships go very fast.,they know their ship go very fast
1916,poseidon gave them this gift.,poseidon give them this gift
1917,"their boats can fly like wings, or quick as thoughts.",their boat can fly like wing or quick a thought
1918,the goddess led him there.,the goddess lead him there
1919,he followed closely in her skipping steps.,he follow closely in her skip step
1920,"the seafaring phaeacians did not see him as he passed through the town, since that great goddess,",the seafaring phaeacians do not see him a he pass through the town since that great goddess
1921,"Pigtailed athena, in her care for him made him invisible with magic mist.",pigtailed athena in her care for him make him invisible with magic mist
1922,"he was amazed to see the ships and harbors and meeting places of the noblemen, and high walls set with stakes on topa wonder!",he be amaze to see the ship and harbor and meet place of the nobleman and high wall set with stake on topa wonder
1923,they reached the splendid palace of the king.,they reach the splendid palace of the king
1924,"divine athena winked at him and said, here, mr. foreigner, this is the house you wanted me to take you to.",divine athena wink at him and say here mr foreigner this be the house you want me to take you to
1925,"you will find them, the king and queen, inside at dinner.",you will find them the king and queen inside at dinner
1926,Do not be scared; go in.,do not be scare go in
1927,"the brave succeed in all adventures, even those who come from countries far away.",the brave succeed in all adventure even that who come from country far away
1928,first greet the queen.,﻿1 greet the queen
1929,arete is her name.,arete be her name
1930,the king and queen have common ancestrynausithous.,the king and queen have common ancestrynausithous
1931,"eurymedon was long ago the king over the giants, who were proud and bad.",eurymedon be long ago the king over the giant who be proud and bad
1932,"he killed them, his own people, and then he got killed as well.",he kill them his own people and then he get kill a good
1933,his youngest daughter was named periboea.,his young daughter be name periboea
1934,she was very pretty.,she be very pretty
1935,Poseidon slept with her.,poseidon sleep with her
1936,"she had a child, nausithous, and he became the king here in phaeacia, and he had two sons, our king alcinous, and rhexenor.",she have a child nausithous and he become the king here in phaeacia and he have two son our king alcinous and rhexenor
1937,"apollo shot that rhexenor when he was newly married, with no son.",apollo shoot that rhexenor when he be newly marry with no son
1938,"he left a daughter, our arete, and her uncle, alcinous, made her his wife.",he leave a daughter our arete and her uncle alcinous make her his wife
1939,no woman is honored as he honors her.,no woman be honor a he honor her
1940,"she is precious to him, her children, and the people.",she be precious to him her child and the people
1941,"We look at her as if she were a goddess, and point her out when she walks through our town.",we look at her a if she be a goddess and point her out when she walk through our town
1942,she is extremely clever and perceptive; she solves disputes to help the men she likes.,she be extremely clever and perceptive she solve dispute to help the man she like
1943,"if she looks on you kindly in her heart, you have a chance of seeing those you love, and getting back again to your big house and homeland.",if she look on you kindly in her heart you have a chance of see that you love and get back again to your big house and homeland
1944,so bright-eyed athena left him.,so bright eye athena leave him
1945,"she went from lovely scheria, across the tireless sea, to marathon and athens,",she go from lovely scheria across the tireless sea to marathon and athens
1946,And went inside erechtheus palace.,and go inside erechtheus palace
1947,"odysseus approached the royal house, and stood there by the threshold made of bronze.",odysseus approach the royal house and stand there by the threshold make of bronze
1948,his heart was mulling over many things.,his heart be mull over many thing
1949,"the palace of the mighty king was high, and shone like rays of sunlight or of moonlight.",the palace of the mighty king be high and shine like ray of sunlight or of moonlight
1950,"the walls were bronze all over, from the entrance back to the bedrooms, and along them ran a frieze of blue.",the wall be bronze all over from the entrance back to the bedroom and along them run a frieze of blue
1951,gold doors held safe the house.,gold door hold safe the house
1952,"pillars of silver rose up from the threshold,",pillar of silver rise up from the threshold
1953,"The lintel silver, and the handle, gold.",the lintel silver and the handle gold
1954,"silver and golden dogs stood at each side, made by hephaestus with great artistry, to guard the home of brave alcinous immortal dogs, unaging for all time.",silver and golden dog stand at each side make by hephaestus with great artistry to guard the home of brave alcinous immortal dog unaging for all time
1955,"at intervals were seats set in the walls, right from the doorway to the inner rooms, with soft embroidered throws, the work of women.",at interval be seat set in the wall right from the doorway to the inner room with soft embroider throw the work of woman
1956,"phaeacian lords and ladies sat upon them, eating and drinking, since they lacked for nothing.",phaeacian lord and lady sit upon them eat and drink since they lack for nothing
1957,"Boys made of gold were set on pedestals, and they held burning torches in their hands, lighting the hall at night for those at dinner.",boy make of gold be set on pedestal and they hold burn torch in their hand light the hall at night for that at dinner
1958,"the king had fifty slave girls in his house; some ground the yellow grain upon the millstone, others wove cloth and sat there spinning yarn, with fingers quick as rustling poplar leaves, and oil was dripping from the woven fabric.",the king have fifty slave girl in his house some grind the yellow grain upon the millstone other weave cloth and sit there spin yarn with finger quick a rustle poplar leave and oil be drip from the weave fabric
1959,"just as phaeacian men have special talent for launching ships to sea, the women there",just a phaeacian man have special talent for launch ship to sea the woman there
1960,"Are expert weavers, since athena gave them fine minds and skill to make most lovely things.",be expert weaver since athena give them fine mind and skill to make much lovely thing
1961,"outside the courtyard by the doors there grows an orchard of four acres, hedged around.",outside the courtyard by the door there grow a orchard of four acre hedge around
1962,"the trees are tall, luxuriant with fruit: bright-colored apples, pears and pomegranate, sweet figs and fertile olives, and the crop never runs out or withers in the winter, nor in the summer.",the tree be tall luxuriant with fruit bright color apple pear and pomegranate sweet fig and fertile olive and the crop never run out or wither in the winter nor in the summer
1963,fruit grows all year round.,fruit grow all year round
1964,the west wind always blows and makes it swell,the west wind always blow and make it swell
1965,"And ripen: mellowing pear on mellowing pear, apple on apple, grapes on grapes, and figs.",and ripen mellow pear on mellow pear apple on apple grape on grape and fig
1966,a fertile vineyard too is planted there.,a fertile vineyard too be plant there
1967,"they use the warmer side, a flattened slope, for drying grapes in sunshine.",they use the warm side a flatten slope for dry grape in sunshine
1968,"they pick bunches and trample them, while unripe clusters open and shed their blooms, and others turn to purple.",they pick bunch and trample them while unripe cluster open and she would their bloom and other turn to purple
1969,"there are two springs: one flows all through the garden, the other gushes from the courtyard threshold, towards the palace, and the people draw",there be two spring one flow all through the garden the other gush from the courtyard threshold towards the palace and the people draw
1970,Freshwater.,freshwater
1971,so the gods had blessed the house of king alcinous with lovely gifts.,so the god have bless the house of king alcinous with lovely gift
1972,"hardened, long-suffering odysseus stood there and stared, astonished in his heart, then quickly strode across the palace threshold.",harden long suffer odysseus stand there and stare astonish in his heart then quickly stride across the palace threshold
1973,"he found the lordly leaders of phaeacia pouring drink offerings for sharp-eyed hermes, to whom they give libations before bed.",he find the lordly leader of phaeacia pour drink offering for sharp eye hermes to whom they give libation before bed
1974,"odysseus went in the house disguised in mist with which athena covered him,",odysseus go in the house disguise in mist with which athena cover him
1975,Until he reached arete and the king.,until he reach arete and the king
1976,"he threw his arms around aretes knees, and all at once, the magic mist dispersed.",he throw his arm around aretes knee and all at once the magic mist disperse
1977,"they were astonished when they saw the man, and all fell silent.",they be astonish when they see the man and all fall silent
1978,"then odysseus said, queen arete, child of rhexenor, i have had many years of pain and loss.",then odysseus say queen arete child of rhexenor i have have many year of pain and loss
1979,"i beg you, and your husband, and these men who feast heremay the gods bless you in life, and may you leave your children wealth and honor.",i beg you and your husband and this man who feast heremay the god bless you in life and may you leave your child wealth and honor
1980,"Now help me, please, to get back home, and quickly!",now help me please to get back home and quickly
1981,i miss my family.,i miss my family
1982,i have been gone so long it hurts.,i have be go so long it hurt
1983,he sat down by the hearth among the ashes of the fire.,he sit down by the hearth among the ash of the fire
1984,they all were silent till echeneus spoke up.,they all be silent till echeneus speak up
1985,"he was an elder statesman of phaeacia, a skillful orator and learned man.",he be a old statesman of phaeacia a skillful orator and learn man
1986,"wanting to help, he said, alcinous, you know it is not right to leave a stranger sitting there on the floor beside the hearth",want to help he say alcinous you know it be not right to leave a strange sit there on the floor beside the hearth
1987,Among the cinders.,among the cinder
1988,everyone is waiting for you to give the word.,everyone be wait for you to give the word
1989,"make him get up, and seat him on a silver chair, and order wine to be poured, so we may make libations to zeus the thunderlord, who loves the needy.",make him get up and seat him on a silver chair and order wine to be pour so we may make libation to zeus the thunderlord who love the needy
1990,the house girl ought to bring the stranger food out from the storeroom.,the house girl ought to bring the strange food out from the storeroom
1991,"so alcinous reached for odysseus hand, and raised the many-minded hero from the ashes.",so alcinous reach for odysseus hand and raise the many mind hero from the ash
1992,"he made laodamas, his favorite son,",he make laodamas his favorite son
1993,Vacate his chair so he could sit beside him.,vacate his chair so he can sit beside him
1994,"the slave girl brought him water in a pitcher of gold to wash his hands, and poured it out over a silver bowl, and fetched a table of polished wood; a humble slave brought out bread and an ample plateful of the meat.",the slave girl bring him water in a pitcher of gold to wash his hand and pour it out over a silver bowl and fetch a table of polish wood a humble slave bring out bread and a ample plateful of the meat
1995,"half-starved and weak, the hero ate and drank.",half starve and weak the hero eat and drink
1996,"majestic king alcinous addressed pontonous, the wine boy.",majestic king alcinous address pontonous the wine boy
1997,"go and mix a bowl and serve the wine to all our guests,",go and mix a bowl and serve the wine to all our guest
1998,So we may offer drink to thundering zeus who blesses those in need.,so we may offer drink to thunder zeus who bless that in need
1999,"the boy mixed up the sweet, delicious wine, and filled the cups for everyone, with first pour for the gods.",the boy mix up the sweet delicious wine and fill the cup for everyone with ﻿1 pour for the god
2000,"they made the offerings and drank as much as they desired, and then alcinous said, listen, lords.",they make the offering and drink a much a they desire and then alcinous say listen lord
2001,hear what my heart commands.,hear what my heart command
2002,"the feast is over; go home, go to bed.",the feast be over go home go to bed
2003,"at dawn, we will call more of our best men, and host the stranger in our halls, and offer",at dawn we will call much of our well man and host the strange in our hall and offer
2004,"Fine sacrifices to the gods, then plan how we may help his journey, so our guest may travel quickly, without pain or trouble, encountering no trouble on the way, however far away it is, until he reaches home.",fine sacrifice to the god then plan how we may help his journey so our guest may travel quickly without pain or trouble encounter no trouble on the way however far away it be until he reach home
2005,"once there, he must endure whatever was spun out when he was born by fate and by the heavy ones, the spinners.",once there he must endure whatever be spin out when he be bear by fate and by the heavy one the spinner
2006,"but if he is immortal, come from heaven, the gods have changed their ways, since in the past",but if he be immortal come from heaven the god have change their way since in the past
2007,They used to show themselves to us directly whenever we would give them hecatombs.,they use to show themselves to us directly whenever we would give them hecatombs
2008,they sit and eat among us.,they sit and eat among us
2009,"even if just one of us meets them alone, out walking, they do not hide from us; we are close friends, as are the giants and cyclopic peoples.",even if just one of us meet them alone out walk they do not hide from us we be close friend a be the giant and cyclopic people
2010,"odysseus, with careful calculation, said, no, alcinous, please think again.",odysseus with careful calculation say no alcinous please think again
2011,i am not like the deathless gods in heaven.,i be not like the deathless god in heaven
2012,my height is normal.,my height be normal
2013,i look like a human.,i look like a human
2014,"In pain i am a match for any man, whoever you may know that suffers most.",in pain i be a match for any man whoever you may know that suffer much
2015,i could tell many stories of the dangers that i have suffered through; gods willed it so.,i can tell many story of the danger that i have suffer through god will it so
2016,"but let me have my meal, despite my grief.",but let me have my meal despite my grief
2017,"the belly is just like a whining dog: it begs and forces one to notice it, despite exhaustion or the depths of sorrow.",the belly be just like a whine dog it beg and force one to notice it despite exhaustion or the depth of sorrow
2018,"my heart is full of sorrow, but my stomach is always telling me to eat and drink.",my heart be full of sorrow but my stomach be always tell me to eat and drink
2019,"It tells me to forget what i have suffered, and fill it up.",it tell me to forget what i have suffer and fill it up
2020,"at dawn tomorrow, help me to reach my homeland, after all this pain.",at dawn tomorrow help me to reach my homeland after all this pain
2021,may i live out my final days in sight of my own property and slaves and home.,may i live out my final day in sight of my own property and slave and home
2022,"they all agreed the strangers words made sense, and that he should be sent back home.",they all agree the stranger word make sense and that he should be send back home
2023,"they poured drink offerings to the gods, and drank as much as they desired, then all went home to bed.",they pour drink offering to the god and drink a much a they desire then all go home to bed
2024,"odysseus was left there in the hall,",odysseus be leave there in the hall
2025,Sitting beside arete and the godlike alcinous.,sit beside arete and the godlike alcinous
2026,the dishes from the feast were cleaned up by the slaves.,the dish from the feast be clean up by the slave
2027,"white-armed arete had noticed his fine clothes, the cloak and shirt she wove herself, with help from her slave girls.",white arm arete have notice his fine clothe the cloak and shirt she weave herself with help from her slave girl
2028,her words flew out to him as if on wings.,her word fly out to him a if on wing
2029,"stranger, let me be first to speak to you.",strange let me be ﻿1 to speak to you
2030,where are you from?,where be you from
2031,and who gave you those clothes?,and who give you that clothe
2032,i thought you said you drifted here by sea?,i think you say you drift here by sea
2033,"planning his words with careful skill, he answered,",plan his word with careful skill he answer
2034,"it would be difficult, your majesty, to tell it all; the gods have given me so many troubles.",it would be difficult your majesty to tell it all the god have give me so many trouble
2035,i will tell you this.,i will tell you this
2036,"there is an island, far out in the sea, ogygia, where the child of atlas lives, the mighty goddess with smooth braids, the crafty calypso, friend to neither gods nor mortals.",there be a island far out in the sea ogygia where the child of atla live the mighty goddess with smooth braid the crafty calypso friend to neither god nor mortal
2037,"a spirit brought me to her hearth, alone, when zeus scooped up my ship and with bright lightning split it apart across the wine-dark sea.",a spirit bring me to her hearth alone when zeus scoop up my ship and with bright lightning split it apart across the wine dark sea
2038,"All of my comrades, my brave friends, were killed.",all of my comrade my brave friend be kill
2039,i wrapped my arms around the keel and floated for ten days.,i wrap my arm around the keel and float for ten day
2040,"on the tenth black night, the gods carried me till i reached ogygia, home of the beautiful and mighty goddess calypso.",on the 10 black night the god carry me till i reach ogygia home of the beautiful and mighty goddess calypso
2041,"lovingly she cared for me, vowing to set me free from death and time forever.",lovingly she care for me vow to set me free from death and time forever
2042,but she never swayed my heart.,but she never sway my heart
2043,"i stayed for seven years; she gave me clothes like those of gods, but they were always wet",i stay for seven year she give me clothe like that of god but they be always wet
2044,With tears.,with tear
2045,"at last the eighth year rolled around, and word came down from zeus that i must go, and finally her mind was changed.",at last the 8 year roll around and word come down from zeus that i must go and finally her mind be change
2046,"she sent me upon a well-bound wooden raft, equipped with food, sweet wine, and clothes as if for gods, and sent a fair warm wind.",she send me upon a good bind wooden raft equip with food sweet wine and clothe a if for god and send a fair warm wind
2047,"i sailed the sea for seventeen long days; on day eighteen, the murky mountains of your land appeared, and i was overjoyed, but more bad luck was hurled at me.",i sail the sea for seventeen long day on day eighteen the murky mountain of your land appear and i be overjoyed but much bad luck be hurl at me
2048,poseidon roused the winds,poseidon rouse the wind
2049,"To block me, and he stirred the sea.",to block me and he stir the sea
2050,"i sobbed, and clung there, going nowhere, till my raft was smashed to pieces by the massive storm.",i sob and cling there go nowhere till my raft be smash to piece by the massive storm
2051,but i swam through this gulf of water till the current brought me here.,but i swim through this gulf of water till the current bring me here
2052,"if i had tried to land at once, i would have been swept back against the crags.",if i have try to land at once i would have be sweep back against the crag
2053,"i swam a way away, until i reached a river mouth, which seemed a perfect spot for landing: it was sheltered from wind, and smooth, quite free from rocks.",i swim a way away until i reach a river mouth which seem a perfect spot for land it be shelter from wind and smooth quite free from rock
2054,so there,so there
2055,I flopped and tried to gather up my strength until the holy nightfall.,i flop and try to gather up my strength until the holy nightfall
2056,"then i crawled out of the rain-fed river to the bank, and hid inside the bushes, and i heaped some leaves to cover me.",then i crawl out of the rain feed river to the bank and hide inside the bush and i heap some leave to cover me
2057,some god poured down deep sleep.,some god pour down deep sleep
2058,"with heavy heart i slept all night and through the dawn to noon, beneath the leaves.",with heavy heart i sleep all night and through the dawn to noon beneath the leave
2059,"then in the afternoon, when sleep released me, i woke, and saw girls playing on the beach your daughter, like a goddess, and her slaves.",then in the afternoon when sleep release me i wake and see girl play on the beach your daughter like a goddess and her slave
2060,I prayed to her.,i pray to her
2061,one would not think a girl as young as her would have so much good sense; young people are not usually so thoughtful.,one would not think a girl a young a her would have so much good sense young people be not usually so thoughtful
2062,"she was so kind to me; she gave me food and wine, and had them wash me in the river, and let me have these clothes.",she be so kind to me she give me food and wine and have them wash me in the river and let me have this clothe
2063,"now i have told you the truth, no matter what.",now i have tell you the truth no matt what
2064,"alcinous said, just one of these things that my daughter did was not correct: she should have brought you here to us herself, escorted by her slave girls,",alcinous say just one of this thing that my daughter do be not correct she should have bring you here to us herself escort by her slave girl
2065,Since you had supplicated first to her.,since you have supplicate ﻿1 to her
2066,"with careful tact odysseus replied, your daughter is quite wonderful, great king.",with careful tact odysseus reply your daughter be quite wonderful great king
2067,please do not blame her.,please do not blame her
2068,"she told me to come here with her slaves, but i was too embarrassed, and nervous.",she tell me to come here with her slave but i be too embarrass and nervous
2069,i thought you might get annoyed at seeing me.,i think you may get annoy at see me
2070,we humans on this earth are apt to be suspicious.,we human on this earth be apt to be suspicious
2071,"and the king replied, my heart is not the type to feel anger for no good reason.",and the king reply my heart be not the type to feel anger for no good reason
2072,moderation,moderation
2073,Is always best.,be always well
2074,"athena, zeus, apollo, what a congenial man you are!",athena zeus apollo what a congenial man you be
2075,"i wish you would stay here, and marry my own daughter, and be my son.",i wish you would stay here and marry my own daughter and be my son
2076,i would give you a home and wealth if you would like to stay.,i would give you a home and wealth if you would like to stay
2077,"if not, we will not keep you here against your will.",if not we will not keep you here against your will
2078,may zeus not have it so!,may zeus not have it so
2079,"as for your journey, i give my word that you can go tomorrow.",a for your journey i give my word that you can go tomorrow
2080,"lying down, lulled to sleep, you will be rowed across the peaceful sea until you reach",lie down lull to sleep you will be row across the peaceful sea until you reach
2081,"Your land and home, or anywhere you want, even beyond euboea, which our people saw when they carried fair-haired rhadamanthus to visit tityus, the son of gaia.",your land and home or anywhere you want even beyond euboea which our people see when they carry fair haired rhadamanthus to visit tityus the son of gaia
2082,"it is supposed to be the farthest shore on earth, but they were there and back that day, not even tired.",it be suppose to be the far shore on earth but they be there and back that day not even tire
2083,"that shows just how fine my ships are, and my men who stir the sea with oars.",that show just how fine my ship be and my man who stir the sea with oar
2084,"at that odysseus, who had endured so much, was happy, and he prayed,",at that odysseus who have endure so much be happy and he pray
2085,"o father zeus, may everything come true, just as alcinous has said.",o father zeus may everything come true just a alcinous have say
2086,"so may his fame burn bright forever on the earth, and may i reach my home.",so may his fame burn bright forever on the earth and may i reach my home
2087,"then at these words, white-armed arete called to her attendants to put a bed out on the porch and lay fine purple blankets on it and to spread covers and woolly quilts across the top.",then at this word white arm arete call to her attendant to put a bed out on the porch and lie fine purple blanket on it and to spread cover and woolly quilt across the top
2088,with torches in their hands they bustled out.,with torch in their hand they bustle out
2089,"they made the bed up neatly, very fast,",they make the bed up neatly very fast
2090,Then came and called odysseus.,then come and call odysseus
2091,"now guest, get up and come outside, your bed is ready.",now guest get up and come outside your bed be ready
2092,"odysseus was glad to go to sleep after his long adventures, on that bed surrounded by the rustling of the porch.",odysseus be glad to go to sleep after his long adventure on that bed surround by the rustle of the porch
2093,"alcinous was sleeping in his room, beside his wife, who made their bed and shared it.",alcinous be sleep in his room beside his wife who make their bed and share it
2094,The songs of a poet soon dawn appeared and touched the sky with roses.,the song of a poet soon dawn appear and touch the sky with rose
2095,"majestic, holy king alcinous leapt out of bed, as did odysseus, the city-sacker.",majestic holy king alcinous leap out of bed a do odysseus the city sacker
2096,"then the blessed king, mighty alcinous, led out his guest to the phaeacian council by the ships.",then the bless king mighty alcinous lead out his guest to the phaeacian council by the ship
2097,they sat there side by side on polished stones.,they sit there side by side on polish stone
2098,"meanwhile, athena walked all through the town, appearing like the royal messenger.",meanwhile athena walk all through the town appear like the royal messenger
2099,"to help odysseus journey home,",to help odysseus journey home
2100,"She stood beside each man in turn and said, my lord, come to the meeting place, to learn about the visitor to our kings home.",she stand beside each man in turn and say my lord come to the meet place to learn about the visitor to our king home
2101,"despite his wanderings by sea, he looks like an immortal god.",despite his wandering by sea he look like a immortal god
2102,"so she roused up the hearts and minds of each, and soon the seats of council were filled up; the men assembled.",so she rouse up the heart and mind of each and soon the seat of council be fill up the man assemble
2103,"seeing laertes clever son, the crowd marveled.",see laertes clever son the crowd marvel
2104,"athena poured unearthly charm upon his head and shoulders, and she made him",athena pour unearthly charm upon his head and shoulder and she make him
2105,"Taller and sturdier, so these phaeacians would welcome and respect him, when he managed the many trials of skill that they would set to test him.",tall and sturdy so this phaeacians would welcome and respect him when he manage the many trial of skill that they would set to test him
2106,"when the people were assembled, alcinous addressed them.",when the people be assemble alcinous address them
2107,"hear me, leaders and chieftains of phaeacia.",hear me leader and chieftain of phaeacia
2108,i will tell you the promptings of my heart.,i will tell you the prompting of my heart
2109,this foreigner i do not know his namecame wandering from west or east and showed up at my house.,this foreigner i do not know his namecame wander from west or east and show up at my house
2110,he begs and prays for help to travel on.,he beg and pray for help to travel on
2111,"Let us assist him, as we have before with other guests: no visitor has ever been forced to linger in my house.",let us assist him a we have before with other guest no visitor have ever be force to linger in my house
2112,we always give them safe passage home.,we always give them safe passage home
2113,"now let us launch a ship for her maiden voyage on the water, and choose a crew of fifty-two, the men selected as the best, and lash the oars beside the benches.",now let us launch a ship for her maiden voyage on the water and choose a crow of fifty two the man select a the well and lash the oar beside the bench
2114,"then return to shore, and come to my house.",then return to shore and come to my house
2115,let the young men hurry to cook a feast.,let the young man hurry to cook a feast
2116,"i will provide supplies,",i will provide supply
2117,Plenty for everyone.,plenty for everyone
2118,"and i invite you also, lords, to welcome him with me.",and i invite you also lord to welcome him with me
2119,do not refuse!,do not refuse
2120,"we also must invite demodocus, the poet.",we also must invite demodocus the poet
2121,"gods inspire him, so any song he chooses to perform is wonderful to hear.",god inspire him so any song he choose to perform be wonderful to hear
2122,he led the way.,he lead the way
2123,"the lords went with him, and the house boy fetched the bard.",the lord go with him and the house boy fetch the bard
2124,"the fifty-two select young men went to the shore, just as the king commanded.",the fifty two select young man go to the shore just a the king command
2125,"they reached the restless salty sea, and launched",they reach the restless salty sea and launch
2126,"The black ship on the depths, set up the mast and sails, and fastened in the oars, by tying each to its leather thole-strap, all in order.",the black ship on the depth set up the mast and sail and fasten in the oar by tie each to its leather thole strap all in order
2127,"they spread the white sails wide, and moored the ship out in the water.",they spread the white sail wide and moor the ship out in the water
2128,then the men walked up towards the mighty palace of the king.,then the man walk up towards the mighty palace of the king
2129,"the halls and porticoes were thronged with people, both old and young.",the hall and portico be throng with people both old and young
2130,"to feed his many guests alcinous killed twelve sheep, and eight boars with silver tusks, and two slow-lumbering cows.",to fee his many guest alcinous kill twelve sheep and eight boar with silver tusk and two slow lumber cow
2131,"Skinning the animals, they cooked a feast.",skin the animal they cook a feast
2132,"the house boy brought the poet, whom the muse adored.",the house boy bring the poet whom the muse adore
2133,"she gave him two gifts, good and bad: she took his sight away, but gave sweet song.",she give him two gift good and bad she take his sight away but give sweet song
2134,"the wine boy brought a silver-studded chair and propped it by a pillar, in the middle of all the guests, and by a peg he hung the poets lyre above his head and helped him to reach it, and he set a table by him, and a bread basket and a cup of wine",the wine boy bring a silver stud chair and prop it by a pillar in the middle of all the guest and by a peg he hang the poet lyre above his head and help him to reach it and he set a table by him and a bread basket and a cup of wine
2135,To drink whenever he desired.,to drink whenever he desire
2136,they all took food.,they all take food
2137,"when they were satisfied, the muse prompted the bard to sing of famous actions, an episode whose fame has touched the sky: achilles and odysseus quarrel how at a splendid sacrificial feast, they argued bitterly, and agamemnon was glad because the best of the achaeans were quarreling, since when he had consulted the oracle at pytho, crossing over",when they be satisfy the muse prompt the bard to sing of famous action a episode whose fame have touch the sky achilles and odysseus quarrel how at a splendid sacrificial feast they argue bitterly and agamemnon be glad because the well of the achaeans be quarrel since when he have consult the oracle at pytho cross over
2138,"The entry stone, apollo had foretold that this would be the start of suffering for greeks and trojans, through the plans of zeus.",the entry stone apollo have foretell that this would be the start of suffer for greeks and trojans through the plan of zeus
2139,so sang the famous bard.,so sing the famous bard
2140,"odysseus with his strong hands picked up his heavy cloak of purple, and he covered up his face.",odysseus with his strong hand pick up his heavy cloak of purple and he cover up his face
2141,he was ashamed to let them see him cry.,he be ashamed to let them see him cry
2142,"each time the singer paused, odysseus wiped tears, drew down the cloak and poured a splash of wine out of his goblet, for the gods.",each time the singer pause odysseus wipe tear draw down the cloak and pour a splash of wine out of his goblet for the god
2143,"But each time, the phaeacian nobles urged the bard to sing againthey loved his songs.",but each time the phaeacian noble urge the bard to sing againthey love his song
2144,so he would start again; odysseus would moan and hide his head beneath his cloak.,so he would start again odysseus would moan and hide his head beneath his cloak
2145,"only alcinous could see his tears, since he was sitting next to him, and heard his sobbing.",only alcinous can see his tear since he be sit next to him and hear his sob
2146,so he quickly spoke.,so he quickly speak
2147,my lords!,my lord
2148,"we have already satisfied our wish for feasting, and the lyre, the feasts companion.",we have already satisfy our wish for feast and the lyre the feast companion
2149,now let us go outside and set up contests,now let us go outside and set up contest
2150,"In every sport, so when our guest goes home he can tell all his friends we are the best at boxing, wrestling, high-jumping, and sprinting.",in every sport so when our guest go home he can tell all his friend we be the well at box wrestle high jump and sprint
2151,with that he led the way; the others followed.,with that he lead the way the other follow
2152,the boy took down the lyre from its peg and took demodocus hand to lead him out with the crowd who went to watch the games.,the boy take down the lyre from its peg and take demodocus hand to lead him out with the crowd who go to watch the game
