,text_raw,text_clean
5538,"I was falling  slowly now, bubbles trickling up through my fingers.",i be fall slowly now bubble trickle up through my finger
5539,I set-  tled on the river bottom soundlessly.,i set tled on the river bottom soundless
5540,A catfish the size of  my stepfather lurched away into the gloom.,a catfish the size of my stepfather lurch away into the gloom
5541,"Clouds of silt  and disgusting garbage  beer bottles, old shoes, plastic  bags  swirled up all around me.",cloud of silt and disgust garbage beer bottle old shoe plastic bag swirl up all around me
5542,"At that point, I realized a few things: first, I had not  been flattened into a pancake.",at that point i realize a few thing ﻿1 i have not be flatten into a pancake
5543,I had not been barbecued.,i have not be barbecue
5544,I  couldn't even feel the Chimera poison boiling in my veins  anymore.,i can not even feel the chimera poison boil in my vein anymore
5545,"I was alive, which was good.",i be alive which be good
5546,Second realization: I wasn't wet.,2 realization i be not wet
5547,"I mean, I could feel the",i mean i can feel the
5548,coolness of the water.,coolness of the water
5549,I could see where the fire on my  clothes had been quenched.,i can see where the fire on my clothe have be quench
5550,"But when I touched my own  shirt, it felt perfectly dry.",but when i touch my own shirt it feel perfectly dry
5551,I looked at the garbage floating by and snatched an old  cigarette lighter.,i look at the garbage float by and snatch a old cigarette light
5552,"No way, I thought.",no way i think
5553,I flicked the lighter.,i flick the light
5554,It sparked.,it spark
5555,"A tiny flame appeared,  right there at the bottom of the Mississippi.",a tiny flame appear right there at the bottom of the mississippi
5556,I grabbed a soggy hamburger wrapper out of the cur-  rent and immediately the paper turned dry.,i grab a soggy hamburger wrapper out of the cur rend and immediately the paper turn dry
5557,I lit it with no  problem.,i light it with no problem
5558,"As soon as I let it go, the flames sputtered out.",a soon a i let it go the flame sputter out
5559,The wrapper turned back into a slimy rag.,the wrapper turn back into a slimy rag
5560,Weird.,weird
5561,But the strangest thought occurred to me only last: I  was breathing.,but the strange think occur to me only last i be breathe
5562,"I was underwater, and I was breathing nor-  mally.",i be underwater and i be breathe nor mally
5563,"I stood up, thigh-deep in mud.",i stand up thigh deep in mud
5564,My legs felt shaky.,my leg feel shaky
5565,My  hands trembled.,my hand tremble
5566,I should've been dead.,i should have be dead
5567,The fact that I  wasn't seemed like .,the fact that i be not seem like
5568,". . well, a miracle.",good a miracle
5569,I imagined a woman's,i imagine a woman s
5570,"voice, a voice that sounded a bit like my mother: Percy, what",voice a voice that sound a bite like my mother percy what
5571,do you say?,do you say
5572,"""Um .",um
5573,"thanks.""",thank
5574,"Underwater, I sounded like I did on  recordings, like a much older kid.",underwater i sound like i do on recording like a much old kid
5575,"""Thank you .",thank you
5576,"Father.""",father
5577,No response.,no response
5578,"Just the dark drift of garbage downriver,  the enormous catfish gliding by, the flash of sunset on the  water's surface far above, turning everything the color of  butterscotch.",just the dark drift of garbage downriver the enormous catfish glide by the flash of sunset on the water s surface far above turn everything the color of butterscotch
5579,Why had Poseidon saved me?,why have poseidon save me
5580,"The more I thought  about it, the more ashamed I felt.",the much i think about it the much ashamed i feel
5581,So I'd gotten lucky a few,so i would get lucky a few
5582,times before.,time before
5583,"Against a thing like the Chimera, I had never",against a thing like the chimera i have never
5584,stood a chance.,stand a chance
5585,Those poor people in the Arch were prob-  ably toast.,that poor people in the arch be prob ably toast
5586,I couldn't protect them.,i can not protect them
5587,I was no hero.,i be no hero
5588,"Maybe I  should just stay down here with the catfish, join the bottom  feeders.",maybe i should just stay down here with the catfish join the bottom feeder
5589,Fump-fump-fump.,fump fump fump
5590,"A riverboat's paddlewheel churned  above me, swirling the silt around.",a riverboat s paddlewheel churn above me swirl the silt around
5591,"There, not five feet in front of me.",there not five foot in front of me
5592,"was my sword, its  gleaming bronze hilt sticking up in the mud.",be my sword its gleam bronze hilt stick up in the mud
5593,"I heard that woman's voice again: Percy, take the sword.",i hear that woman s voice again percy take the sword
5594,Your  father believes in you.,your father believe in you
5595,"This time, I knew the voice wasn't in my  head.",this time i know the voice be not in my head
5596,I wasn't imagining it.,i be not imagine it
5597,"Her words seemed to come from  everywhere, rippling through the water like dolphin sonar.",her word seem to come from everywhere ripple through the water like dolphin sonar
5598,"""Where are you?""",where be you
5599,I called aloud.,i call aloud
5600,"Then, through the gloom, I saw her  a woman the  color of the water, a ghost in the current, floating just above  the sword.",then through the gloom i see her a woman the color of the water a ghost in the current float just above the sword
5601,"She had long billowing hair, and her eyes, barely  visible, were green like mine.",she have long billow hair and her eye barely visible be green like mine
5602,A lump formed in my throat.,a lump form in my throat
5603,"I said, ""Mom?""",i say mom
5604,"No, child, only a messenger, though your mother's fate is not as hope-  less as you believe.",no child only a messenger though your mother s fate be not a hope little a you believe
5605,Go to the beach in Santa Monica.,go to the beach in santa monica
5606,It is your father's will.,it be your father s will
5607,"Before you descend into the Underworld, you  must go to Santa Monica.",before you descend into the underworld you must go to santa monica
5608,"Please, Percy, 1 cannot stay long.",please percy can not stay long
5609,The river here  is too foul for my presence.,the river here be too foul for my presence
5610,"""But ...""",but
5611,"I was sure this woman was my mother, or a  vision of her, anyway.",i be sure this woman be my mother or a vision of her anyway
5612,"""Who  how did you  """,who how do you
5613,"There was so much I wanted to ask, the words jammed  up in my throat.",there be so much i want to ask the word jam up in my throat
5614,"1 cannot stay, brave one, the woman said.",can not stay brave one the woman say
5615,"She reached out,",she reach out
5616,and I felt the current brush my face like a caress.,and i feel the current brush my face like a caress
5617,You must go  to Santa Monica!,you must go to santa monica
5618,"And, Percy, do not trust the gifts.",and percy do not trust the gift
5619,. . .,
5620,Her voice faded.,her voice fade
5621,"""Gifts?""",gift
5622,I asked.,i ask
5623,"""What gifts?",what gift
5624,"Wait!""",wait
5625,"She made one more attempt to speak, but the sound was  gone.",she make one much attempt to speak but the sound be go
5626,Her image melted away.,her image melt away
5627,"If it was my mother, I had  lost her again.",if it be my mother i have lose her again
5628,I felt like drowning myself.,i feel like drown myself
5629,The only problem: I was  immune to drowning.,the only problem i be immune to drown
5630,"Your father believes in you, she had said.",your father believe in you she have say
5631,Shed also called me brave .,she would also call me brave
5632,. . unless she was talking to  the catfish.,unless she be talk to the catfish
5633,I waded toward Riptide and grabbed it by the hilt.,i wade toward riptide and grab it by the hilt
5634,"The  Chimera might still be up there with its snaky, fat mother,  waiting to finish me off.",the chimera may still be up there with its snaky fat mother wait to finish me off
5635,"At the very least, the mortal police  would be arriving, trying to figure out who had blown a hole  in the Arch.",at the very little the mortal police would be arrive try to figure out who have blow a hole in the arch
5636,"If they found me, they'd have some questions.",if they find me they would have some question
5637,"I capped my sword, stuck the ballpoint pen in my  pocket.",i cap my sword stick the ballpoint pen in my pocket
5638,"""Thank you.",thank you
5639,"Father,"" I said again to the dark water.",father i say again to the dark water
5640,Then I kicked up through the muck and swam for the  surface.,then i kick up through the muck and swim for the surface
5641,I came ashore next to a floating McDonald's.,i come ashore next to a float mcdonald s
5642,"A block away, every emergency vehicle in St. Louis was  surrounding the Arch.",a block away every emergency vehicle in st louis be surround the arch
5643,Police helicopters circled overhead.,police helicopter circle overhead
5644,The crowd of onlookers reminded me of Times Square on  New Year's Eve.,the crowd of onlooker remind me of time square on new year s eve
5645,"A little girl said, ""Mama!",a little girl say mama
5646,"That boy walked out of the  river.""",that boy walk out of the river
5647,"""That's nice, dear,"" her mother said, craning her neck to  watch the ambulances.",that be nice dear her mother say crane her neck to watch the ambulance
5648,"""But he's dry!""",but he be dry
5649,"""That's nice, dear.""",that be nice dear
5650,"A news lady was talking for the camera: ""Probably not  a terrorist attack, we're told, but it's still very early in the  investigation.",a news lady be talk for the camera probably not a terrorist attack we be tell but it be still very early in the investigation
5651,"The damage, as you can see, is very serious.",the damage a you can see be very serious
5652,"We're trying to get to some of the survivors, to question  them about eyewitness reports of someone falling from the  Arch.""",we be try to get to some of the survivor to question them about eyewitness report of someone fall from the arch
5653,Surxivors.,surxivors
5654,I felt a surge of relief.,i feel a surge of relief
5655,Maybe the park ranger  and that family made it out safely.,maybe the park ranger and that family make it out safely
5656,I hoped Annabeth and  Grover were okay.,i hope annabeth and grover be okay
5657,I tried to push through the crowd to see what was going  on inside the police line.,i try to push through the crowd to see what be go on inside the police line
5658,""", . . an adolescent boy,"" another reporter was saying.",a adolescent boy another reporter be say
5659,"""Channel Five has learned that surveillance cameras show  an adolescent boy going wild on the observation deck,  somehow setting off this freak explosion.",channel five have learn that surveillance camera show a adolescent boy go wild on the observation deck somehow set off this freak explosion
5660,"Hard to believe,  John, but that's what we're hearing.",hard to believe john but that be what we be hear
5661,"Again, no confirmed  fatalities .",again no confirm fatality
5662,". .""",
5663,"I backed away, trying to keep my head down.",i back away try to keep my head down
5664,I had to  go a long way around the police perimeter.,i have to go a long way around the police perimeter
5665,Uniformed offi-  cers and news reporters were everywhere.,uniform offi cers and news reporter be everywhere
5666,"I'd almost lost hope of ever finding Annabeth and  Grover when a familiar voice bleated, ""Perrr-cy!""",i would almost lose hope of ever find annabeth and grover when a familiar voice bleat perrr cy
5667,I turned and got tackled by Grover's bear hug  or goat  hug.,i turn and get tackle by grover s bear hug or goat hug
5668,"He said, ""We thought you'd gone to Hades the hard  way !",he say we think you would go to hades the hard way
5669,"Annabeth stood behind him, trying to look angry, but  even she seemed relieved to see me.",annabeth stand behind him try to look angry but even she seem relieve to see me
5670,"""We can't leave you  alone for five minutes!",we can not leave you alone for five minute
5671,"What happened?""",what happen
5672,"""I sort of fell.""",i sort of fall
5673,"""Percy!",percy
5674,"Six hundred and thirty feet?""",six hundred and thirty foot
5675,"Behind us, a cop shouted, ""Gangway!""",behind us a cop shout gangway
5676,"The crowd  parted, and a couple of paramedics hustled out, rolling a  woman on a stretcher.",the crowd part and a couple of paramedic hustle out roll a woman on a stretcher
5677,I recognized her immediately as the  mother of the little boy who'd been on the observation  deck.,i recognize her immediately a the mother of the little boy who would be on the observation deck
5678,"She was saying, ""And then this huge dog, this huge  fire-breathing Chihuahua  """,she be say and then this huge dog this huge fire breathe chihuahua
5679,"""Okay, ma'am,"" the paramedic said.",okay madam the paramedic say
5680,"""Just calm down.",just calm down
5681,Your family is fine.,your family be fine
5682,"The medication is starting to kick in.""",the medication be start to kick in
5683,"""I'm not crazy!",i be not crazy
5684,"This boy jumped out of the hole and  the monster disappeared.""",this boy jump out of the hole and the monster disappear
5685,Then she saw me.,then she see me
5686,"""There he is!",there he be
5687,"That's the boy!""",that be the boy
5688,I turned quickly and pulled Annabeth and Grover after  me.,i turn quickly and pull annabeth and grover after me
5689,We disappeared into the crowd.,we disappear into the crowd
5690,"""What's going on?""",what be go on
5691,Annabeth demanded.,annabeth demand
5692,"""Was she  talking about the Chihuahua on the elevator?""",be she talk about the chihuahua on the elevator
5693,"I told them the whole story of the Chimera, Echidna,  my high-dive act, and the underwater lady's message.",i tell them the whole story of the chimera echidna my high diva act and the underwater lady s message
5694,"""Whoa,"" said Grover.",whoa say grover
5695,"""We've got to get you to Santa  Monica!",we have get to get you to santa monica
5696,"You can't ignore a summons from your dad.""",you can not ignore a summon from your dad
5697,"Before Annabeth could respond, we passed another  reporter doing a news break, and I almost froze in my tracks  when he said, ""Percy Jackson.",before annabeth can respond we pass another reporter do a news break and i almost freeze in my track when he say percy jackson
5698,"That's right, Dan.",that be right dan
5699,Channel  Twelve has learned that the boy who may have caused this  explosion fits the description of a young man wanted by,channel twelve have learn that the boy who may have cause this explosion fit the description of a young man want by
5700,authorities for a serious New Jersey bus accident three days  ago.,authority for a serious new jersey bus accident three day ago
5701,And the boy is believed to be traveling west.,and the boy be believe to be travel west
5702,"For our  viewers at home, here is a photo of Percy Jackson.",for our viewer at home here be a photo of percy jackson
5703,We ducked around the news van and slipped into an  alley.,we duck around the news van and slip into a alley
5704,"""First things first,"" I told Grover.",﻿1 thing ﻿1 i tell grover
5705,"""We've got to get out  of town!""",we have get to get out of town
5706,"Somehow, we made it back to the Amtrak station with-  out getting spotted.",somehow we make it back to the amtrak station with out get spot
5707,We got on board the train just before it  pulled out for Denver.,we get on board the train just before it pull out for denver
5708,"The train trundled west as darkness  fell, police lights still pulsing against the St. Louis skyline  behind us.",the train trundle west a darkness fall police light still pulse against the st louis skyline behind us
5709,I5 i A qOD Buys US  f CHSBURCjRS,i5 i a qod buy us f chsburcjrs
5710,"The next afternoon, June 14, seven days before the sol-  stice, our train rolled into Denver.",the next afternoon june seven day before the sol stice our train roll into denver
5711,"We hadn't eaten since the  night before in the dining car, somewhere in Kansas.",we have not eat since the night before in the dine car somewhere in kansas
5712,"We  hadn't taken a shower since Half-Blood Hill, and I was sure  that was obvious.",we have not take a shower since half blood hill and i be sure that be obvious
5713,"""Let's try to contact Chiron,"" Annabeth said.",let us try to contact chiron annabeth say
5714,"""I want to  tell him about your talk with the river spirit.""",i want to tell him about your talk with the river spirit
5715,"""We can't use phones, right?""",we can not use phone right
5716,"""I'm not talking about phones.""",i be not talk about phone
5717,"We wandered through downtown for about half an  hour, though I wasn't sure what Annabeth was looking for.",we wander through downtown for about half a hour though i be not sure what annabeth be look for
5718,"The air was dry and hot, which felt weird after the humid-  ity of St. Louis.",the air be dry and hot which feel weird after the humid ity of st louis
5719,"Everywhere we turned, the Rocky  Mountains seemed to be staring at me, like a tidal wave  about to crash into the city.",everywhere we turn the rocky mountain seem to be stare at me like a tidal wave about to crash into the city
5720,Finally we found an empty do-it-yourself car wash.,finally we find a empty do it yourself car wash
5721,"We  veered toward the stall farthest from the street, keeping our  eyes open for patrol cars.",we veer toward the stall far from the street keep our eye open for patrol car
5722,We were three adolescents hang-  ing out at a car wash without a car; any cop worth his  doughnuts would figure we were up to no good.,we be three adolescent hang ing out at a car wash without a car any cop worth his doughnut would figure we be up to no good
5723,"""What exactly are we doing?""",what exactly be we do
5724,"I asked, as Grover took  out the spray gun.",i ask a grover take out the spray gun
5725,"""It's seventy-five cents,"" he grumbled.",it be seventy five cent he grumble
5726,"""I've only got two  quarters left.",i have only get two quarter leave
5727,Annabeth?,annabeth
5728,"""Don't look at me,"" she said.",do not look at me she say
5729,"""The dining car wiped me  out.""",the dine car wipe me out
5730,"I fished out my last bit of change and passed Grover a  quarter, which left me two nickels and one drachma from  Medusa's place.",i fish out my last bite of change and pass grover a quarter which leave me two nickel and one drachma from medusa s place
5731,"""Excellent,"" Grover said.",excellent grover say
5732,"""We could do it with a spray  bottle, of course, but the connection isn't as good, and my  arm gets tired of pumping.",we can do it with a spray bottle of course but the connection be not a good and my arm get tire of pump
5733,"""What are you talking about?""",what be you talk about
5734,He fed in the quarters and set the knob to FINE MIST.,he feed in the quarter and set the knob to fine mist
5735,"""I- M'ing.""",i be ing
5736,"""Instant messaging?",instant message
5737,"""Iris-messaging,"" Annabeth corrected.",iris message annabeth correct
5738,"""The rainbow god-  dess Iris carries messages for the gods.",the rainbow god dess iris carry message for the god
5739,"If you know how to  ask, and she's not too busy, she'll do the same for half-bloods.",if you know how to ask and she be not too busy she will do the same for half blood
5740,"""You summon the goddess with a spray gun?""",you summon the goddess with a spray gun
5741,Grover pointed the nozzle in the air and water hissed  out in a thick white mist.,grover point the nozzle in the air and water hiss out in a thick white mist
5742,"""Unless you know an easier way  to make a rainbow.",unless you know a easy way to make a rainbow
5743,"Sure enough, late afternoon light filtered through the  vapor and broke into colors.",sure enough late afternoon light filter through the vapor and break into color
5744,Annabeth held her palm out to me.,annabeth hold her palm out to me
5745,"""Drachma, please.""",drachma please
5746,I handed it over.,i hand it over
5747,She raised the coin over her head.,she raise the coin over her head
5748,"'""O goddess, accept  our offering.""",o goddess accept our offer
5749,She threw the drachma into the rainbow.,she throw the drachma into the rainbow
5750,It disappeared  in a golden shimmer.,it disappear in a golden shimmer
5751,"""Half-Blood Hill,"" Annabeth requested.",half blood hill annabeth request
5752,"For a moment, nothing happened.",for a moment nothing happen
5753,"Then I was looking through the mist at strawberry-  fields, and the Long Island Sound in the distance.",then i be look through the mist at strawberry field and the long island sound in the distance
5754,We  seemed to be on the porch of the Big House.,we seem to be on the porch of the big house
5755,Standing with  his back to us at the railing was a sandy-haired guy in shorts  and an orange tank top.,stand with his back to us at the rail be a sandy haired guy in short and a orange tank top
5756,He was holding a bronze sword and  seemed to be staring intently at something down in the  meadow.,he be hold a bronze sword and seem to be stare intently at something down in the meadow
5757,"""Luke!""",luke
5758,I called.,i call
5759,"He turned, eyes wide.",he turn eye wide
5760,"I could swear he was standing  three feet in front of me through a screen of mist, except I  could only see the part of him that appeared in the rainbow.",i can swear he be stand three foot in front of me through a screen of mist except i can only see the part of him that appear in the rainbow
5761,"""Percy!""",percy
5762,His scarred face broke into a grin.,his scar face break into a grin
5763,"""Is that  Annabeth, too?",be that annabeth too
5764,Thank the gods!,thank the god
5765,"Are you guys okay?""",be you guy okay
5766,"""Were .",be
5767,. . uh .,uh
5768,". . fine,"" Annabeth stammered.",fine annabeth stammer
5769,"She was  madly straightening her dirty T-shirt, trying to comb the  loose hair out of her face.",she be madly straighten her dirty t shirt try to comb the loose hair out of her face
5770,"""We thought  Chiron  I  mean  """,we think chiron i mean
5771,"""He's down at the cabins.""",he be down at the cabin
5772,Luke's smile faded.,luke s smile fade
5773,"""We're  having some issues with the campers.",we be have some issue with the camper
5774,"Listen, is everything  cool with you?",listen be everything cool with you
5775,"Is Grover all right?""",be grover all right
5776,"""I'm right here,"" Grover called.",i be right here grover call
5777,He held the nozzle out  to one side and stepped into Luke's line of vision.,he hold the nozzle out to one side and step into luke s line of vision
5778,"""What  kind of issues?""",what kind of issue
5779,Just then a big Lincoln Continental pulled into the car  wash with its stereo turned to maximum hip-hop.,just then a big lincoln continental pull into the car wash with its stereo turn to maximum hip hop
5780,"As the  car slid into the next stall, the bass from the subwoofers  vibrated so much, it shook the pavement.",a the car slide into the next stall the bass from the subwoofers vibrate so much it shake the pavement
5781,"""Chiron had to  what's that noise?""",chiron have to what be that noise
5782,Luke yelled.,luke yell
5783,"""I'll take care of it!""",i will take care of it
5784,"Annabeth yelled back, looking very  relieved to have an excuse to get out of sight.",annabeth yell back look very relieve to have a excuse to get out of sight
5785,"""Grover, come  on !",grover come on
5786,"""What?""",what
5787,Grover said.,grover say
5788,"""But  """,but
5789,"""Give Percy the nozzle and come on!""",give percy the nozzle and come on
5790,she ordered.,she order
5791,"Grover muttered something about girls being harder to  understand than the Oracle at Delphi, then he handed me  the spray gun and followed Annabeth.",grover mutter something about girl be hard to understand than the oracle at delphi then he hand me the spray gun and follow annabeth
5792,I readjusted the hose so I could keep the rainbow going  and still see Luke.,i readjust the hose so i can keep the rainbow go and still see luke
5793,"""Chiron had to break up a fight,"" Luke shouted to  me over the music.",chiron have to break up a fight luke shout to me over the music
5794,"""Things are pretty tense here, Percy.",thing be pretty tense here percy
5795,Word leaked out about the Zeus  Poseidon standoff.,word leak out about the zeus poseidon standoff
5796,We're  still not sure how  probably the same scumbag who sum-  moned the hellhound.,we be still not sure how probably the same scumbag who sum moned the hellhound
5797,Now the campers are starting to take  sides.,now the camper be start to take side
5798,It's shaping up like the Trojan War all over again.,it be shape up like the trojan war all over again
5799,"Aphrodite, Ares, and Apollo are backing Poseidon, more or  less.",aphrodite ares and apollo be back poseidon much or little
5800,"Athena is backing Zeus.""",athena be back zeus
5801,I shuddered to think that Clarisse's cabin would ever be  on my dad's side for anything.,i shudder to think that clarisse s cabin would ever be on my dad s side for anything
5802,"In the next stall, I heard  Annabeth and some guy arguing with each other, then the  music's volume decreased drastically.",in the next stall i hear annabeth and some guy argue with each other then the music s volume decrease drastically
5803,"""So what's your status?""",so what be your status
5804,Luke asked me.,luke ask me
5805,"""Chiron will be  sorry he missed you.""",chiron will be sorry he miss you
5806,"I told him pretty much everything, including my  dreams.",i tell him pretty much everything include my dream
5807,"It felt so good to see him, to feel like I was back at  camp even for a few minutes, that I didn't realize how long  I had talked until the beeper went off on the spray machine,",it feel so good to see him to feel like i be back at camp even for a few minute that i do not realize how long i have talk until the beeper go off on the spray machine
5808,and I realized I only had one more minute before the water  shut off.,and i realize i only have one much minute before the water shut off
5809,"""I wish I could be there,"" Luke told me.",i wish i can be there luke tell me
5810,"""We can't help  much from here, I'm afraid, but listen ... it had to be Hades  who took the master bolt.",we can not help much from here i be afraid but listen it have to be hades who take the master bolt
5811,He was there at Olympus at the  winter solstice.,he be there at olympus at the winter solstice
5812,"I was chaperoning a field trip and we saw him.""",i be chaperone a field trip and we see him
5813,"""But Chiron said the gods can't take each other's magic  items directly.""",but chiron say the god can not take each other s magic item directly
5814,"""That's true,"" Luke said, looking troubled.",that be true luke say look trouble
5815,"""Still .",still
5816,. .  Hades has the helm of darkness.,hades have the helm of darkness
5817,How could anybody else  sneak into the throne room and steal the master bolt?,how can anybody else sneak into the throne room and steal the master bolt
5818,"You'd  have to be invisible.""",you would have to be invisible
5819,"We were both silent, until Luke seemed to realize what  he'd said.",we be both silent until luke seem to realize what he would say
5820,"""Oh, hey,"" he protested.",oh hey he protest
5821,"""I didn't mean Annabeth.",i do not mean annabeth
5822,She  and I have known each other forever.,she and i have know each other forever
5823,She would never ...,she would never
5824,"I  mean, she's like a little sister to me.""",i mean she be like a little sister to me
5825,I wondered if Annabeth would like that description.,i wonder if annabeth would like that description
5826,"In  the stall next to us, the music stopped completely.",in the stall next to us the music stop completely
5827,"A man  screamed in terror, car doors slammed, and the Lincoln  peeled out of the car wash.",a man scream in terror car door slam and the lincoln peel out of the car wash
5828,"""You'd better go see what that was,"" Luke said.",you would well go see what that be luke say
5829,"""Listen,  are you wearing the flying shoes?",listen be you wear the fly shoe
5830,"I'll feel better if I know  they've done you some good.""",i will feel well if i know they have do you some good
5831,"""Oh .",oh
5832,". . uh, yeah!""",uh yes
5833,I tried not to sound like a guilty liar.,i try not to sound like a guilty liar
5834,"""Yeah, they've come in handy.""",yes they have come in handy
5835,"""Really?""",really
5836,He grinned.,he grin
5837,"""They fit and everything?""",they fit and everything
5838,The water shut off.,the water shut off
5839,The mist started to evaporate.,the mist start to evaporate
5840,"""Well, take care of yourself out there in Denver,"" Luke",good take care of yourself out there in denver luke
5841,"called, his voice getting fainter.",call his voice get faint
5842,"""And tell Grover it'll be bet-  ter this time!",and tell grover it will be bet ter this time
5843,Nobody will get turned into a pine tree if he  just,nobody will get turn into a pine tree if he just
5844,"But the mist was gone, and Luke's image faded to noth-  ing.",but the mist be go and luke s image fade to noth ing
5845,"I was alone in a wet, empty car wash stall.",i be alone in a wet empty car wash stall
5846,"Annabeth and Grover came around the corner, laugh-  ing, but stopped when they saw my face.",annabeth and grover come around the corner laugh ing but stop when they see my face
5847,Annabeth's smile  faded.,annabeth s smile fade
5848,"""What happened, Percy?",what happen percy
5849,"What did Luke say?""",what do luke say
5850,"""Not much,"" I lied, my stomach feeling as empty as a  Big Three cabin.",not much i lie my stomach feel a empty a a big three cabin
5851,"""Come on, let's find some dinner.""",come on let us find some dinner
5852,"A few minutes later, we were sitting at a booth in a gleam-  ing chrome diner.",a few minute late we be sit at a booth in a gleam ing chrome diner
5853,"All around us, families were eating burg-  ers and drinking malts and sodas.",all around us family be eat burg er and drink malt and soda
5854,Finally the waitress came over.,finally the waitress come over
5855,She raised her eyebrow  skeptically.,she raise her eyebrow skeptically
5856,"""Well?""",good
5857,"I said, ""We, um, want to order dinner.""",i say we um want to order dinner
5858,"""You kids have money to pay for it?""",you kid have money to pay for it
5859,Grover's lower lip quivered.,grover s low lip quiver
5860,"I was afraid he would start  bleating, or worse, start eating the linoleum.",i be afraid he would start bleat or wrong start eat the linoleum
5861,Annabeth  looked ready to pass out from hunger.,annabeth look ready to pass out from hunger
5862,I was trying to think up a sob story for the waitress  when a rumble shook the whole building; a motorcycle the  size of a baby elephant had pulled up to the curb.,i be try to think up a sob story for the waitress when a rumble shake the whole build a motorcycle the size of a baby elephant have pull up to the curb
5863,All conversation in the diner stopped.,all conversation in the diner stop
5864,The motorcycle's  headlight glared red.,the motorcycle s headlight glare red
5865,"Its gas tank had flames painted on it,  and a shotgun holster riveted to either side, complete with  shotguns.",its gas tank have flame paint on it and a shotgun holster rivet to either side complete with shotgun
5866,The seat was leather  but leather that looked like  .,the seat be leather but leather that look like
5867,". . well, Caucasian human skin.",good caucasian human skin
5868,The guy on the bike would've made pro wrestlers run  for Mama.,the guy on the bike would have make pro wrestler run for mama
5869,"He was dressed in a red muscle shirt and black  jeans and a black leather duster, with a hunting knife  strapped to his thigh.",he be dress in a red muscle shirt and black jeans and a black leather duster with a hunt knife strap to his thigh
5870,"He wore red wraparound shades,  and he had the cruelest, most brutal face Id ever seen   handsome, I guess, but wicked  with an oily black crew cut  and cheeks that were scarred from many, many fights.",he wear red wraparound shade and he have the cruel much brutal face i would ever see handsome i guess but wicked with a oily black crow cut and cheek that be scar from many many fight
5871,"The  weird thing was, I felt like Id seen his face somewhere  before.",the weird thing be i feel like i would see his face somewhere before
5872,"As he walked into the diner, a hot, dry wind blew  through the place.",a he walk into the diner a hot dry wind blow through the place
5873,"All the people rose, as if they were hyp-  notized, but the biker waved his hand dismissively and they  all sat down again.",all the people rise a if they be hyp notized but the biker wave his hand dismissively and they all sit down again
5874,Everybody went back to their conversa-  tions.,everybody go back to their conversa tions
5875,"The waitress blinked, as if somebody had just pressed  the rewind button on her brain.",the waitress blink a if somebody have just press the rewind button on her brain
5876,"She asked us again, ""You  kids have money to pay for it?""",she ask us again you kid have money to pay for it
5877,"The biker said, ""It's on me.""",the biker say it be on me
5878,"He slid into our booth,  which was way too small for him, and crowded Annabeth  against the window.",he slide into our booth which be way too small for him and crowd annabeth against the window
5879,"He looked up at the waitress, who was gaping at him,  and said, ""Are you still here?""",he look up at the waitress who be gape at him and say be you still here
5880,"He pointed at her, and she stiffened.",he point at her and she stiffen
5881,"She turned as if  she'd been spun around, then marched back toward the  kitchen.",she turn a if she would be spin around then march back toward the kitchen
5882,The biker looked at me.,the biker look at me
5883,"I couldn't see his eyes behind  the red shades, but bad feelings started boiling in my stom-  ach.",i can not see his eye behind the red shade but bad feeling start boil in my stom ach
5884,"Anger, resentment, bitterness.",anger resentment bitterness
5885,I wanted to hit a wall.,i want to hit a wall
5886,I  wanted to pick a fight with somebody.,i want to pick a fight with somebody
5887,Who did this guy  think he was?,who do this guy think he be
5888,He gave me a wicked grin.,he give me a wicked grin
5889,"""So you're old Seaweed's kid,  huh?""",so you be old seaweed s kid huh
5890,"I should've been surprised, or scared, but instead I felt  like I was looking at my stepdad, Gabe.",i should have be surprise or scare but instead i feel like i be look at my stepdad gabe
5891,I wanted to rip this  guy's head off.,i want to rip this guy s head off
5892,"""What's it to you?""",what be it to you
5893,Annabeth's eyes flashed me a warning.,annabeth s eye flash me a warn
5894,"""Percy, this is  """,percy this be
5895,The biker raised his hand.,the biker raise his hand
5896,"""S'okay,"" he said.",s okay he say
5897,"""I don't mind a little attitude.",i do not mind a little attitude
5898,Long as  you remember who's the boss.,long a you remember who be the boss
5899,"You know who I am, little  cousin?""",you know who i be little cousin
5900,Then it struck me why this guy looked familiar.,then it strike me why this guy look familiar
5901,"He had  the same vicious sneer as some of the kids at Camp Half-  Blood, the ones from cabin five.",he have the same vicious sneer a some of the kid at camp half blood the one from cabin five
5902,"""You're Clarisse's dad,"" I said.",you be clarisse s dad i say
5903,"""Ares, god of war.""",ares god of war
5904,Ares grinned and took off his shades.,ares grin and take off his shade
5905,"Where his eyes  should've been, there was only fire, empty sockets glowing  with miniature nuclear explosions.",where his eye should have be there be only fire empty socket glow with miniature nuclear explosion
5906,"""That's right, punk.",that be right punk
5907,"I  heard you broke Clarisse's spear.""",i hear you break clarisse s spear
5908,"""She was asking for it.""",she be ask for it
5909,"""Probably.",probably
5910,That's cool.,that be cool
5911,"I don't fight my kids' fights, you  know?",i do not fight my kid fight you know
5912,What I'm here for  I heard you were in town.,what i be here for i hear you be in town
5913,"I got  a little proposition for you.""",i get a little proposition for you
